sample,station,tx_total_pkts,tx_total_bytes,tx_ucast_pkts,tx_ucast_bytes,tx_mcast_bcast_pkts,tx_mcast_bcast_bytes,tx_failures,rx_data_pkts,rx_data_bytes,rx_ucast_pkts,rx_ucast_bytes,rx_mcast_bcast_pkts,rx_mcast_bcast_bytes,rx_decrypt_succeeds,tx_data_pkts_retried,tx_total_pkts_sent,tx_pkts_retries,tx_pkts_retry_exhausted,rx_total_pkts_retried,rate_last_tx_pkt_min,rate_last_tx_pkt_max,per_antenna_rssi_last_rx_data_frame_1,per_antenna_rssi_last_rx_data_frame_2,per_antenna_rssi_last_rx_data_frame_3,per_antenna_rssi_last_rx_data_frame_4,per_antenna_avg_rssi_rx_data_frames_1,per_antenna_avg_rssi_rx_data_frames_2,per_antenna_avg_rssi_rx_data_frames_3,per_antenna_avg_rssi_rx_data_frames_4,per_antenna_noise_floor_1,per_antenna_noise_floor_2,per_antenna_noise_floor_3,per_antenna_noise_floor_4,sinr_per_antenna_1,sinr_per_antenna_2,sinr_per_antenna_3,sinr_per_antenna_4,attack
14,CC:2F:71:3E:C5:1F,3761262,474414038,79,9730,3761183,474404308,0,304,26338,246,19308,58,7030,86,2,105,4,0,5,144444.0,39000.0,-71.0,-71.0,-68.0,-60.0,-71.0,-70.0,-67.0,-60.0,-90.0,-93.0,-90.0,-93.0,19.0,22.0,22.0,33.0,1
15,BA:8C:B9:54:50:24,3761444,474486265,259,81755,3761185,474404510,0,1102,126701,1084,123855,18,2846,178,2,360,4,0,7,216660.0,130000.0,-40.0,-37.0,-45.0,-51.0,-42.0,-35.0,-43.0,-47.0,-90.0,-93.0,-90.0,-93.0,50.0,56.0,45.0,42.0,1
16,92:69:1D:31:68:E9,3773959,489656239,12774,15251729,3761185,474404510,3,19206,3550889,18512,3391267,694,159622,6440,105,14024,252,3,250,229410.0,130000.0,-53.0,-46.0,-42.0,-48.0,-51.0,-47.0,-43.0,-49.0,-90.0,-93.0,-90.0,-93.0,37.0,47.0,48.0,45.0,1
17,CC:2F:71:3F:1F:24,3939403,685721832,178216,211317120,3761187,474404712,27,149533,171358490,149469,171350488,64,8002,143392,6,178214,18965,24,129,144444.0,43333.0,-70.0,-66.0,-69.0,-71.0,-70.0,-66.0,-69.0,-70.0,-90.0,-93.0,-90.0,-93.0,20.0,27.0,21.0,22.0,1
18,CC:2F:71:3E:C5:1F,3761270,474414846,79,9730,3761191,474405116,0,304,26338,246,19308,58,7030,86,2,105,4,0,5,144444.0,39000.0,-71.0,-71.0,-68.0,-60.0,-71.0,-70.0,-67.0,-60.0,-90.0,-93.0,-90.0,-93.0,19.0,22.0,22.0,33.0,1
19,BA:8C:B9:54:50:24,3761450,474486871,259,81755,3761191,474405116,0,1102,126701,1084,123855,18,2846,178,2,360,4,0,7,216660.0,130000.0,-40.0,-37.0,-45.0,-51.0,-42.0,-35.0,-43.0,-47.0,-90.0,-93.0,-90.0,-93.0,50.0,56.0,45.0,42.0,1
20,92:69:1D:31:68:E9,3773965,489656845,12774,15251729,3761191,474405116,3,19206,3550889,18512,3391267,694,159622,6440,105,14024,252,3,250,229410.0,130000.0,-53.0,-46.0,-42.0,-48.0,-51.0,-47.0,-43.0,-49.0,-90.0,-93.0,-90.0,-93.0,37.0,47.0,48.0,45.0,1
21,CC:2F:71:3F:1F:24,3939513,685840512,178322,211435396,3761191,474405116,27,149623,171468558,149559,171460556,64,8002,143480,6,178320,18965,24,129,144444.0,43333.0,-72.0,-67.0,-70.0,-71.0,-72.0,-67.0,-70.0,-71.0,-90.0,-93.0,-90.0,-93.0,18.0,26.0,20.0,22.0,1
22,CC:2F:71:3E:C5:1F,3761270,474414846,79,9730,3761191,474405116,0,304,26338,246,19308,58,7030,86,2,105,4,0,5,144444.0,39000.0,-71.0,-71.0,-68.0,-60.0,-71.0,-70.0,-67.0,-60.0,-90.0,-93.0,-90.0,-93.0,19.0,22.0,22.0,33.0,1
23,BA:8C:B9:54:50:24,3761451,474486931,259,81755,3761192,474405176,0,1102,126701,1084,123855,18,2846,178,2,360,4,0,7,216660.0,130000.0,-40.0,-37.0,-45.0,-51.0,-42.0,-35.0,-43.0,-47.0,-90.0,-93.0,-90.0,-93.0,50.0,56.0,45.0,42.0,1
24,92:69:1D:31:68:E9,3773968,489657107,12774,15251729,3761194,474405378,3,19206,3550889,18512,3391267,694,159622,6440,105,14024,252,3,250,229410.0,130000.0,-53.0,-46.0,-42.0,-48.0,-51.0,-47.0,-43.0,-49.0,-90.0,-93.0,-90.0,-93.0,37.0,47.0,48.0,45.0,1
25,CC:2F:71:3F:1F:24,3939630,685961480,178431,211555472,3761199,474406008,27,149713,171577172,149648,171569056,65,8116,143570,6,178429,18966,24,129,144444.0,43333.0,-72.0,-67.0,-70.0,-71.0,-72.0,-67.0,-70.0,-71.0,-90.0,-93.0,-90.0,-93.0,18.0,26.0,20.0,22.0,1
26,CC:2F:71:3E:C5:1F,3761280,474415988,80,9846,3761200,474406142,0,306,26478,248,19448,58,7030,86,2,106,4,0,5,144444.0,39000.0,-72.0,-70.0,-67.0,-61.0,-71.0,-70.0,-67.0,-60.0,-90.0,-93.0,-90.0,-93.0,18.0,23.0,23.0,32.0,1
27,BA:8C:B9:54:50:24,3761460,474488013,260,81871,3761200,474406142,0,1104,126837,1086,123991,18,2846,178,2,361,4,0,7,216660.0,130000.0,-48.0,-35.0,-43.0,-45.0,-43.0,-35.0,-43.0,-47.0,-90.0,-93.0,-90.0,-93.0,42.0,58.0,47.0,48.0,1
28,92:69:1D:31:68:E9,3773978,489658257,12775,15251845,3761203,474406412,3,19208,3551025,18514,3391403,694,159622,6440,105,14025,252,3,250,229410.0,130000.0,-53.0,-46.0,-42.0,-48.0,-52.0,-47.0,-42.0,-48.0,-90.0,-93.0,-90.0,-93.0,37.0,47.0,48.0,45.0,1
29,CC:2F:71:3F:1F:24,3939743,686079006,178537,211672308,3761206,474406698,27,149803,171683046,149735,171674476,68,8570,143660,6,178535,18966,24,129,144444.0,43333.0,-72.0,-67.0,-70.0,-71.0,-72.0,-67.0,-70.0,-71.0,-90.0,-93.0,-90.0,-93.0,18.0,26.0,20.0,22.0,1
30,CC:2F:71:3E:C5:1F,3761286,474416544,80,9846,3761206,474406698,0,306,26478,248,19448,58,7030,86,2,106,4,0,5,144444.0,39000.0,-72.0,-70.0,-67.0,-61.0,-71.0,-70.0,-67.0,-60.0,-90.0,-93.0,-90.0,-93.0,18.0,23.0,23.0,32.0,1
31,BA:8C:B9:54:50:24,3761466,474488569,260,81871,3761206,474406698,0,1104,126837,1086,123991,18,2846,178,2,361,4,0,7,216660.0,130000.0,-48.0,-35.0,-43.0,-45.0,-43.0,-35.0,-43.0,-47.0,-90.0,-93.0,-90.0,-93.0,42.0,58.0,47.0,48.0,1
32,92:69:1D:31:68:E9,3773983,489658745,12775,15251845,3761208,474406900,3,19208,3551025,18514,3391403,694,159622,6440,105,14025,252,3,250,229410.0,130000.0,-53.0,-46.0,-42.0,-48.0,-52.0,-47.0,-42.0,-48.0,-90.0,-93.0,-90.0,-93.0,37.0,47.0,48.0,45.0,1
33,CC:2F:71:3F:1F:24,3939862,686201331,178651,211794169,3761211,474407162,27,149902,171791773,149834,171783203,68,8570,143759,6,178649,18966,24,129,144444.0,43333.0,-72.0,-67.0,-70.0,-71.0,-72.0,-67.0,-70.0,-71.0,-90.0,-93.0,-90.0,-93.0,18.0,26.0,20.0,22.0,1
34,CC:2F:71:3E:C5:1F,3761291,474417008,80,9846,3761211,474407162,0,306,26478,248,19448,58,7030,86,2,106,4,0,5,144444.0,39000.0,-72.0,-70.0,-67.0,-61.0,-71.0,-70.0,-67.0,-60.0,-90.0,-93.0,-90.0,-93.0,18.0,23.0,23.0,32.0,1
35,BA:8C:B9:54:50:24,3761471,474489033,260,81871,3761211,474407162,0,1104,126837,1086,123991,18,2846,178,2,361,4,0,7,216660.0,130000.0,-48.0,-35.0,-43.0,-45.0,-43.0,-35.0,-43.0,-47.0,-90.0,-93.0,-90.0,-93.0,42.0,58.0,47.0,48.0,1
36,92:69:1D:31:68:E9,3773989,489659343,12775,15251845,3761214,474407498,3,19208,3551025,18514,3391403,694,159622,6440,105,14025,252,3,250,229410.0,130000.0,-53.0,-46.0,-42.0,-48.0,-52.0,-47.0,-42.0,-48.0,-90.0,-93.0,-90.0,-93.0,37.0,47.0,48.0,45.0,1
37,CC:2F:71:3F:1F:24,3939972,686319995,178757,211912429,3761215,474407566,27,149990,171897309,149922,171888739,68,8570,143847,6,178755,18966,24,129,144444.0,43333.0,-72.0,-67.0,-70.0,-71.0,-72.0,-67.0,-70.0,-71.0,-90.0,-93.0,-90.0,-93.0,18.0,26.0,20.0,22.0,1
38,CC:2F:71:3E:C5:1F,3761295,474417412,80,9846,3761215,474407566,0,306,26478,248,19448,58,7030,86,2,106,4,0,5,144444.0,39000.0,-72.0,-70.0,-67.0,-61.0,-71.0,-70.0,-67.0,-60.0,-90.0,-93.0,-90.0,-93.0,18.0,23.0,23.0,32.0,1
39,BA:8C:B9:54:50:24,3761475,474489437,260,81871,3761215,474407566,0,1104,126837,1086,123991,18,2846,178,2,361,4,0,7,216660.0,130000.0,-48.0,-35.0,-43.0,-45.0,-43.0,-35.0,-43.0,-47.0,-90.0,-93.0,-90.0,-93.0,42.0,58.0,47.0,48.0,1
40,92:69:1D:31:68:E9,3773990,489659411,12775,15251845,3761215,474407566,3,19208,3551025,18514,3391403,694,159622,6440,105,14025,252,3,250,229410.0,130000.0,-53.0,-46.0,-42.0,-48.0,-52.0,-47.0,-42.0,-48.0,-90.0,-93.0,-90.0,-93.0,37.0,47.0,48.0,45.0,1
41,CC:2F:71:3F:1F:24,3940080,686436975,178861,212029005,3761219,474407970,27,150080,172004501,150012,171995931,68,8570,143937,6,178859,18966,24,129,144444.0,43333.0,-72.0,-67.0,-70.0,-71.0,-72.0,-67.0,-70.0,-71.0,-90.0,-93.0,-90.0,-93.0,18.0,26.0,20.0,22.0,1
42,CC:2F:71:3E:C5:1F,3761299,474417816,80,9846,3761219,474407970,0,306,26478,248,19448,58,7030,86,2,106,4,0,5,144444.0,39000.0,-72.0,-70.0,-67.0,-61.0,-71.0,-70.0,-67.0,-60.0,-90.0,-93.0,-90.0,-93.0,18.0,23.0,23.0,32.0,1
43,BA:8C:B9:54:50:24,3761479,474489841,260,81871,3761219,474407970,0,1104,126837,1086,123991,18,2846,178,2,361,4,0,7,216660.0,130000.0,-48.0,-35.0,-43.0,-45.0,-43.0,-35.0,-43.0,-47.0,-90.0,-93.0,-90.0,-93.0,42.0,58.0,47.0,48.0,1
44,92:69:1D:31:68:E9,3773994,489659815,12775,15251845,3761219,474407970,3,19208,3551025,18514,3391403,694,159622,6440,105,14025,252,3,250,229410.0,130000.0,-53.0,-46.0,-42.0,-48.0,-52.0,-47.0,-42.0,-48.0,-90.0,-93.0,-90.0,-93.0,37.0,47.0,48.0,45.0,1
45,CC:2F:71:3F:1F:24,3940190,686555569,178966,212147135,3761224,474408434,27,150168,172111461,150100,172102891,68,8570,144025,6,178964,18967,24,129,144444.0,43333.0,-72.0,-67.0,-70.0,-71.0,-72.0,-67.0,-70.0,-71.0,-90.0,-93.0,-90.0,-93.0,18.0,26.0,20.0,22.0,1
46,CC:2F:71:3E:C5:1F,3761304,474418280,80,9846,3761224,474408434,0,306,26478,248,19448,58,7030,86,2,106,4,0,5,144444.0,39000.0,-72.0,-70.0,-67.0,-61.0,-71.0,-70.0,-67.0,-60.0,-90.0,-93.0,-90.0,-93.0,18.0,23.0,23.0,32.0,1
47,BA:8C:B9:54:50:24,3761484,474490305,260,81871,3761224,474408434,0,1104,126837,1086,123991,18,2846,178,2,361,4,0,7,216660.0,130000.0,-48.0,-35.0,-43.0,-45.0,-43.0,-35.0,-43.0,-47.0,-90.0,-93.0,-90.0,-93.0,42.0,58.0,47.0,48.0,1
48,92:69:1D:31:68:E9,3773999,489660279,12775,15251845,3761224,474408434,3,19208,3551025,18514,3391403,694,159622,6440,105,14025,252,3,250,229410.0,130000.0,-53.0,-46.0,-42.0,-48.0,-52.0,-47.0,-42.0,-48.0,-90.0,-93.0,-90.0,-93.0,37.0,47.0,48.0,45.0,1
49,CC:2F:71:3F:1F:24,3940303,686674586,179073,212265413,3761230,474409173,27,150262,172222035,150194,172213465,68,8570,144117,6,179071,18982,24,130,144444.0,43333.0,-71.0,-67.0,-69.0,-70.0,-71.0,-67.0,-68.0,-69.0,-90.0,-93.0,-90.0,-93.0,19.0,26.0,21.0,23.0,1
50,CC:2F:71:3E:C5:1F,3761310,474419019,80,9846,3761230,474409173,0,308,26666,249,19518,59,7148,87,2,106,4,0,5,144444.0,39000.0,-72.0,-72.0,-66.0,-60.0,-71.0,-70.0,-67.0,-60.0,-90.0,-93.0,-90.0,-93.0,18.0,21.0,24.0,33.0,1
51,BA:8C:B9:54:50:24,3761490,474491044,260,81871,3761230,474409173,0,1104,126837,1086,123991,18,2846,178,2,361,4,0,7,216660.0,130000.0,-48.0,-35.0,-43.0,-45.0,-43.0,-35.0,-43.0,-47.0,-90.0,-93.0,-90.0,-93.0,42.0,58.0,47.0,48.0,1
52,92:69:1D:31:68:E9,3774005,489661018,12775,15251845,3761230,474409173,3,19208,3551025,18514,3391403,694,159622,6440,105,14025,252,3,250,229410.0,130000.0,-53.0,-46.0,-42.0,-48.0,-52.0,-47.0,-42.0,-48.0,-90.0,-93.0,-90.0,-93.0,37.0,47.0,48.0,45.0,1
53,CC:2F:71:3F:1F:24,3940415,686793442,179180,212383803,3761235,474409639,27,150358,172334301,150289,172325613,69,8688,144209,6,179178,18990,24,131,144444.0,43333.0,-71.0,-68.0,-69.0,-69.0,-70.0,-67.0,-68.0,-69.0,-90.0,-93.0,-90.0,-93.0,19.0,25.0,21.0,24.0,1
54,CC:2F:71:3E:C5:1F,3761315,474419485,80,9846,3761235,474409639,0,308,26666,249,19518,59,7148,87,2,106,4,0,5,144444.0,39000.0,-72.0,-72.0,-66.0,-60.0,-71.0,-70.0,-67.0,-60.0,-90.0,-93.0,-90.0,-93.0,18.0,21.0,24.0,33.0,1
55,BA:8C:B9:54:50:24,3761495,474491510,260,81871,3761235,474409639,0,1104,126837,1086,123991,18,2846,178,2,361,4,0,7,216660.0,130000.0,-48.0,-35.0,-43.0,-45.0,-43.0,-35.0,-43.0,-47.0,-90.0,-93.0,-90.0,-93.0,42.0,58.0,47.0,48.0,1
56,92:69:1D:31:68:E9,3774010,489661484,12775,15251845,3761235,474409639,3,19208,3551025,18514,3391403,694,159622,6440,105,14025,252,3,250,229410.0,130000.0,-53.0,-46.0,-42.0,-48.0,-52.0,-47.0,-42.0,-48.0,-90.0,-93.0,-90.0,-93.0,37.0,47.0,48.0,45.0,1
57,CC:2F:71:3F:1F:24,3940531,686915435,179293,212505534,3761238,474409901,27,150460,172449267,150391,172440579,69,8688,144304,6,179291,19004,24,131,144444.0,43333.0,-71.0,-67.0,-69.0,-71.0,-70.0,-67.0,-69.0,-71.0,-90.0,-93.0,-90.0,-93.0,19.0,26.0,21.0,22.0,1
58,CC:2F:71:3E:C5:1F,3761320,474419949,80,9846,3761240,474410103,0,308,26666,249,19518,59,7148,87,2,106,4,0,5,144444.0,39000.0,-72.0,-72.0,-66.0,-60.0,-71.0,-70.0,-67.0,-60.0,-90.0,-93.0,-90.0,-93.0,18.0,21.0,24.0,33.0,1
59,BA:8C:B9:54:50:24,3761500,474491974,260,81871,3761240,474410103,0,1104,126837,1086,123991,18,2846,178,2,361,4,0,7,216660.0,130000.0,-48.0,-35.0,-43.0,-45.0,-43.0,-35.0,-43.0,-47.0,-90.0,-93.0,-90.0,-93.0,42.0,58.0,47.0,48.0,1
60,92:69:1D:31:68:E9,3774015,489661948,12775,15251845,3761240,474410103,3,19208,3551025,18514,3391403,694,159622,6440,105,14025,252,3,250,229410.0,130000.0,-53.0,-46.0,-42.0,-48.0,-52.0,-47.0,-42.0,-48.0,-90.0,-93.0,-90.0,-93.0,37.0,47.0,48.0,45.0,1
61,CC:2F:71:3F:1F:24,3940642,687034171,179398,212623664,3761244,474410507,27,150552,172562443,150483,172553755,69,8688,144392,6,179396,19017,24,131,144444.0,43333.0,-71.0,-66.0,-69.0,-72.0,-71.0,-66.0,-69.0,-72.0,-90.0,-93.0,-90.0,-93.0,19.0,27.0,21.0,21.0,1
62,CC:2F:71:3E:C5:1F,3761324,474420353,80,9846,3761244,474410507,0,308,26666,249,19518,59,7148,87,2,106,4,0,5,144444.0,39000.0,-72.0,-72.0,-66.0,-60.0,-71.0,-70.0,-67.0,-60.0,-90.0,-93.0,-90.0,-93.0,18.0,21.0,24.0,33.0,1
63,BA:8C:B9:54:50:24,3761504,474492378,260,81871,3761244,474410507,0,1104,126837,1086,123991,18,2846,178,2,361,4,0,7,216660.0,130000.0,-48.0,-35.0,-43.0,-45.0,-43.0,-35.0,-43.0,-47.0,-90.0,-93.0,-90.0,-93.0,42.0,58.0,47.0,48.0,1
64,92:69:1D:31:68:E9,3774019,489662352,12775,15251845,3761244,474410507,3,19208,3551025,18514,3391403,694,159622,6440,105,14025,252,3,250,229410.0,130000.0,-53.0,-46.0,-42.0,-48.0,-52.0,-47.0,-42.0,-48.0,-90.0,-93.0,-90.0,-93.0,37.0,47.0,48.0,45.0,1
65,CC:2F:71:3F:1F:24,3940752,687152823,179505,212742054,3761247,474410769,27,150641,172669519,150572,172660831,69,8688,144481,6,179503,19017,24,131,144444.0,43333.0,-72.0,-66.0,-69.0,-71.0,-71.0,-66.0,-69.0,-71.0,-90.0,-93.0,-90.0,-93.0,18.0,27.0,21.0,22.0,1
66,CC:2F:71:3E:C5:1F,3761327,474420615,80,9846,3761247,474410769,0,308,26666,249,19518,59,7148,87,2,106,4,0,5,144444.0,39000.0,-72.0,-72.0,-66.0,-60.0,-71.0,-70.0,-67.0,-60.0,-90.0,-93.0,-90.0,-93.0,18.0,21.0,24.0,33.0,1
67,BA:8C:B9:54:50:24,3761507,474492640,260,81871,3761247,474410769,0,1104,126837,1086,123991,18,2846,178,2,361,4,0,7,216660.0,130000.0,-48.0,-35.0,-43.0,-45.0,-43.0,-35.0,-43.0,-47.0,-90.0,-93.0,-90.0,-93.0,42.0,58.0,47.0,48.0,1
68,92:69:1D:31:68:E9,3774024,489662816,12775,15251845,3761249,474410971,3,19208,3551025,18514,3391403,694,159622,6440,105,14025,252,3,250,229410.0,130000.0,-53.0,-46.0,-42.0,-48.0,-52.0,-47.0,-42.0,-48.0,-90.0,-93.0,-90.0,-93.0,37.0,47.0,48.0,45.0,1
69,CC:2F:71:3F:1F:24,3940865,687273243,179612,212861868,3761253,474411375,27,150738,172786303,150669,172777615,69,8688,144570,6,179610,19017,24,131,144444.0,43333.0,-71.0,-66.0,-69.0,-71.0,-71.0,-66.0,-69.0,-71.0,-90.0,-93.0,-89.0,-93.0,19.0,27.0,20.0,22.0,1
70,CC:2F:71:3E:C5:1F,3761333,474421221,80,9846,3761253,474411375,0,308,26666,249,19518,59,7148,87,2,106,4,0,5,144444.0,39000.0,-72.0,-72.0,-66.0,-60.0,-71.0,-70.0,-67.0,-60.0,-90.0,-93.0,-89.0,-93.0,18.0,21.0,23.0,33.0,1
71,BA:8C:B9:54:50:24,3761513,474493246,260,81871,3761253,474411375,0,1104,126837,1086,123991,18,2846,178,2,361,4,0,7,216660.0,130000.0,-48.0,-35.0,-43.0,-45.0,-43.0,-35.0,-43.0,-47.0,-90.0,-93.0,-89.0,-93.0,42.0,58.0,46.0,48.0,1
72,92:69:1D:31:68:E9,3774028,489663220,12775,15251845,3761253,474411375,3,19208,3551025,18514,3391403,694,159622,6440,105,14025,252,3,250,229410.0,130000.0,-53.0,-46.0,-42.0,-48.0,-52.0,-47.0,-42.0,-48.0,-90.0,-93.0,-89.0,-93.0,37.0,47.0,47.0,45.0,1
73,CC:2F:71:3F:1F:24,3940974,687391835,179719,212980258,3761255,474411577,27,150831,172898171,150762,172889483,69,8688,144659,6,179717,19018,24,131,144444.0,43333.0,-71.0,-66.0,-69.0,-71.0,-71.0,-66.0,-69.0,-71.0,-90.0,-93.0,-89.0,-93.0,19.0,27.0,20.0,22.0,1
74,CC:2F:71:3E:C5:1F,3761335,474421423,80,9846,3761255,474411577,0,308,26666,249,19518,59,7148,87,2,106,4,0,5,144444.0,39000.0,-72.0,-72.0,-66.0,-60.0,-71.0,-70.0,-67.0,-60.0,-90.0,-93.0,-89.0,-93.0,18.0,21.0,23.0,33.0,1
75,BA:8C:B9:54:50:24,3761515,474493448,260,81871,3761255,474411577,0,1104,126837,1086,123991,18,2846,178,2,361,4,0,7,216660.0,130000.0,-48.0,-35.0,-43.0,-45.0,-43.0,-35.0,-43.0,-47.0,-90.0,-93.0,-89.0,-93.0,42.0,58.0,46.0,48.0,1
76,92:69:1D:31:68:E9,3774032,489663624,12775,15251845,3761257,474411779,3,19208,3551025,18514,3391403,694,159622,6440,105,14025,252,3,250,229410.0,130000.0,-53.0,-46.0,-42.0,-48.0,-52.0,-47.0,-42.0,-48.0,-90.0,-93.0,-89.0,-93.0,37.0,47.0,47.0,45.0,1
77,CC:2F:71:3F:1F:24,3941097,687516046,179835,213103803,3761262,474412243,27,150932,173008569,150863,172999881,69,8688,144759,6,179833,19020,24,131,144444.0,43333.0,-72.0,-67.0,-70.0,-72.0,-72.0,-67.0,-70.0,-71.0,-90.0,-91.0,-89.0,-92.0,18.0,24.0,19.0,20.0,1
78,CC:2F:71:3E:C5:1F,3761342,474422089,80,9846,3761262,474412243,0,310,26806,251,19658,59,7148,87,2,107,4,0,5,144444.0,39000.0,-72.0,-71.0,-67.0,-60.0,-71.0,-70.0,-67.0,-60.0,-90.0,-91.0,-89.0,-92.0,18.0,20.0,22.0,32.0,1
79,BA:8C:B9:54:50:24,3761522,474494114,260,81871,3761262,474412243,0,1108,127109,1090,124263,18,2846,178,2,362,4,0,7,216660.0,130000.0,-40.0,-37.0,-45.0,-51.0,-44.0,-36.0,-44.0,-48.0,-90.0,-91.0,-89.0,-92.0,50.0,54.0,44.0,41.0,1
80,92:69:1D:31:68:E9,3774037,489664088,12775,15251845,3761262,474412243,3,19210,3551161,18516,3391539,694,159622,6440,105,14026,252,3,250,229410.0,130000.0,-52.0,-46.0,-42.0,-49.0,-52.0,-46.0,-42.0,-48.0,-90.0,-91.0,-89.0,-92.0,38.0,45.0,47.0,43.0,1
