sample,station,tx_total_pkts,tx_total_bytes,tx_ucast_pkts,tx_ucast_bytes,tx_mcast_bcast_pkts,tx_mcast_bcast_bytes,tx_failures,rx_data_pkts,rx_data_bytes,rx_ucast_pkts,rx_ucast_bytes,rx_mcast_bcast_pkts,rx_mcast_bcast_bytes,rx_decrypt_succeeds,tx_data_pkts_retried,tx_total_pkts_sent,tx_pkts_retries,tx_pkts_retry_exhausted,rx_total_pkts_retried,rate_last_tx_pkt_min,rate_last_tx_pkt_max,per_antenna_rssi_last_rx_data_frame_1,per_antenna_rssi_last_rx_data_frame_2,per_antenna_rssi_last_rx_data_frame_3,per_antenna_rssi_last_rx_data_frame_4,per_antenna_avg_rssi_rx_data_frames_1,per_antenna_avg_rssi_rx_data_frames_2,per_antenna_avg_rssi_rx_data_frames_3,per_antenna_avg_rssi_rx_data_frames_4,per_antenna_noise_floor_1,per_antenna_noise_floor_2,per_antenna_noise_floor_3,per_antenna_noise_floor_4,sinr_per_antenna_1,sinr_per_antenna_2,sinr_per_antenna_3,sinr_per_antenna_4,attack
13,92:69:1D:31:68:E9,3248209,451213365,21035,43604394,3227174,407608971,0,9716,3172325,9639,3159392,77,12933,6421,1,21079,1040,0,90,229410.0,137640.0,-54.0,-51.0,-46.0,-50.0,-50.0,-50.0,-46.0,-48.0,-81.0,-91.0,-83.0,-89.0,27.0,40.0,37.0,39.0,1
14,BA:8C:B9:54:50:24,3257926,474847775,30752,67238804,3227174,407608971,0,11694,3866774,11604,3851515,90,15259,7413,6,30781,5504,0,135,216660.0,130000.0,-51.0,-56.0,-55.0,-45.0,-54.0,-59.0,-57.0,-61.0,-81.0,-91.0,-83.0,-89.0,30.0,35.0,28.0,44.0,1
15,62:47:05:9D:EB:15,3230355,415211983,3181,7603012,3227174,407608971,0,741,141798,711,136173,30,5625,390,0,3212,1151,0,9,229410.0,130000.0,-45.0,-45.0,-45.0,-49.0,-44.0,-45.0,-44.0,-49.0,-81.0,-91.0,-83.0,-89.0,36.0,46.0,38.0,40.0,1
16,F8:59:71:5A:E0:3D,3457489,753430887,230315,345821916,3227174,407608971,3,228957,303556810,224057,302971424,4900,585386,205973,19,233066,5139,3,668,144444.0,43333.0,-66.0,-74.0,-66.0,-70.0,-66.0,-73.0,-66.0,-70.0,-81.0,-91.0,-83.0,-89.0,15.0,17.0,17.0,19.0,1
17,CC:2F:71:3E:C5:1F,3238696,409018353,11520,1409180,3227176,407609173,6,49126,4114698,40587,3102942,8539,1011756,12147,35,16510,188,6,848,144444.0,39000.0,-69.0,-71.0,-70.0,-60.0,-69.0,-72.0,-70.0,-61.0,-81.0,-91.0,-83.0,-89.0,12.0,20.0,13.0,29.0,1
18,CC:2F:71:3F:1F:24,11473588,13061102030,8246412,12653492857,3227176,407609173,94,1835478,1044117026,1826829,1043078038,8649,1038988,1774652,620,8251127,868699,94,6425,86667.0,14444.0,-68.0,-68.0,-76.0,-71.0,-68.0,-68.0,-75.0,-70.0,-81.0,-91.0,-83.0,-89.0,13.0,23.0,7.0,18.0,1
19,92:69:1D:31:68:E9,3248213,451213769,21035,43604394,3227178,407609375,0,9716,3172325,9639,3159392,77,12933,6421,1,21079,1040,0,90,229410.0,137640.0,-54.0,-51.0,-46.0,-50.0,-50.0,-50.0,-46.0,-48.0,-81.0,-92.0,-83.0,-90.0,27.0,41.0,37.0,40.0,1
20,BA:8C:B9:54:50:24,3257931,474848239,30752,67238804,3227179,407609435,0,11694,3866774,11604,3851515,90,15259,7413,6,30781,5504,0,135,216660.0,130000.0,-51.0,-56.0,-55.0,-45.0,-54.0,-59.0,-57.0,-61.0,-81.0,-92.0,-83.0,-90.0,30.0,36.0,28.0,45.0,1
21,62:47:05:9D:EB:15,3230362,415212649,3181,7603012,3227181,407609637,0,741,141798,711,136173,30,5625,390,0,3212,1151,0,9,229410.0,130000.0,-45.0,-45.0,-45.0,-49.0,-44.0,-45.0,-44.0,-49.0,-81.0,-92.0,-83.0,-90.0,36.0,47.0,38.0,41.0,1
22,F8:59:71:5A:E0:3D,3457609,753604249,230426,345994410,3227183,407609839,3,229068,303728072,224168,303142686,4900,585386,206084,19,233177,5140,3,668,144444.0,43333.0,-66.0,-74.0,-66.0,-70.0,-66.0,-74.0,-66.0,-70.0,-81.0,-92.0,-83.0,-90.0,15.0,18.0,17.0,20.0,1
23,CC:2F:71:3E:C5:1F,3238703,409019019,11520,1409180,3227183,407609839,6,49126,4114698,40587,3102942,8539,1011756,12147,35,16510,188,6,848,144444.0,39000.0,-69.0,-71.0,-70.0,-60.0,-69.0,-72.0,-70.0,-61.0,-81.0,-92.0,-83.0,-90.0,12.0,21.0,13.0,30.0,1
24,CC:2F:71:3F:1F:24,11475229,13063609883,8248046,12656000044,3227183,407609839,94,1836011,1044501339,1827362,1043462351,8649,1038988,1775185,620,8252779,869092,94,6425,86667.0,14444.0,-69.0,-68.0,-76.0,-71.0,-68.0,-68.0,-76.0,-70.0,-81.0,-92.0,-83.0,-90.0,12.0,24.0,7.0,19.0,1
25,92:69:1D:31:68:E9,3248220,451214435,21035,43604394,3227185,407610041,0,9716,3172325,9639,3159392,77,12933,6421,1,21079,1040,0,90,229410.0,137640.0,-54.0,-51.0,-46.0,-50.0,-50.0,-50.0,-46.0,-48.0,-81.0,-92.0,-83.0,-90.0,27.0,41.0,37.0,40.0,1
26,BA:8C:B9:54:50:24,3257939,474849047,30752,67238804,3227187,407610243,0,11694,3866774,11604,3851515,90,15259,7413,6,30781,5504,0,135,216660.0,130000.0,-51.0,-56.0,-55.0,-45.0,-54.0,-59.0,-57.0,-61.0,-81.0,-92.0,-83.0,-90.0,30.0,36.0,28.0,45.0,1
27,62:47:05:9D:EB:15,3230368,415213255,3181,7603012,3227187,407610243,0,741,141798,711,136173,30,5625,390,0,3212,1151,0,9,229410.0,130000.0,-45.0,-45.0,-45.0,-49.0,-44.0,-45.0,-44.0,-49.0,-81.0,-92.0,-83.0,-90.0,36.0,47.0,38.0,41.0,1
28,F8:59:71:5A:E0:3D,3457705,753747621,230518,346137378,3227187,407610243,3,229161,303871390,224261,303286004,4900,585386,206177,19,233269,5140,3,668,144444.0,43333.0,-66.0,-73.0,-67.0,-70.0,-66.0,-72.0,-66.0,-70.0,-81.0,-92.0,-83.0,-90.0,15.0,19.0,16.0,20.0,1
29,CC:2F:71:3E:C5:1F,3238707,409019423,11520,1409180,3227187,407610243,6,49126,4114698,40587,3102942,8539,1011756,12147,35,16510,188,6,848,144444.0,39000.0,-69.0,-71.0,-70.0,-60.0,-69.0,-72.0,-70.0,-61.0,-81.0,-92.0,-83.0,-90.0,12.0,21.0,13.0,30.0,1
30,CC:2F:71:3F:1F:24,11476311,13065238779,8249124,12657628536,3227187,407610243,94,1836394,1044801783,1827745,1043762795,8649,1038988,1775568,620,8253857,869112,94,6425,86667.0,14444.0,-68.0,-68.0,-77.0,-68.0,-67.0,-67.0,-76.0,-67.0,-81.0,-92.0,-83.0,-90.0,13.0,24.0,6.0,22.0,1
31,92:69:1D:31:68:E9,3248226,451215041,21035,43604394,3227191,407610647,0,9716,3172325,9639,3159392,77,12933,6421,1,21079,1040,0,90,229410.0,137640.0,-54.0,-51.0,-46.0,-50.0,-50.0,-50.0,-46.0,-48.0,-81.0,-92.0,-83.0,-90.0,27.0,41.0,37.0,40.0,1
32,BA:8C:B9:54:50:24,3257944,474849511,30752,67238804,3227192,407610707,0,11694,3866774,11604,3851515,90,15259,7413,6,30781,5504,0,135,216660.0,130000.0,-51.0,-56.0,-55.0,-45.0,-54.0,-59.0,-57.0,-61.0,-81.0,-92.0,-83.0,-90.0,30.0,36.0,28.0,45.0,1
33,62:47:05:9D:EB:15,3230375,415213921,3181,7603012,3227194,407610909,0,741,141798,711,136173,30,5625,390,0,3212,1151,0,9,229410.0,130000.0,-45.0,-45.0,-45.0,-49.0,-44.0,-45.0,-44.0,-49.0,-81.0,-92.0,-83.0,-90.0,36.0,47.0,38.0,41.0,1
34,F8:59:71:5A:E0:3D,3457805,753892809,230611,346281900,3227194,407610909,3,229253,304013098,224353,303427712,4900,585386,206269,19,233362,5140,3,668,144444.0,43333.0,-67.0,-73.0,-66.0,-70.0,-66.0,-72.0,-65.0,-69.0,-81.0,-92.0,-83.0,-90.0,14.0,19.0,17.0,20.0,1
35,CC:2F:71:3E:C5:1F,3238714,409020089,11520,1409180,3227194,407610909,6,49126,4114698,40587,3102942,8539,1011756,12147,35,16510,188,6,848,144444.0,39000.0,-69.0,-71.0,-70.0,-60.0,-69.0,-72.0,-70.0,-61.0,-81.0,-92.0,-83.0,-90.0,12.0,21.0,13.0,30.0,1
36,CC:2F:71:3F:1F:24,11477574,13067122818,8250380,12659511909,3227194,407610909,94,1836858,1045132755,1828209,1044093767,8649,1038988,1776029,620,8255113,869244,94,6425,86667.0,14444.0,-69.0,-67.0,-77.0,-68.0,-69.0,-67.0,-76.0,-68.0,-81.0,-92.0,-83.0,-90.0,12.0,25.0,6.0,22.0,1
37,92:69:1D:31:68:E9,3248232,451215778,21035,43604394,3227197,407611384,0,9717,3172393,9640,3159460,77,12933,6421,1,21079,1040,0,90,229410.0,137640.0,-51.0,-52.0,-52.0,-55.0,-50.0,-50.0,-46.0,-49.0,-81.0,-92.0,-83.0,-90.0,30.0,40.0,31.0,35.0,1
38,BA:8C:B9:54:50:24,3257951,474850390,30752,67238804,3227199,407611586,0,11694,3866774,11604,3851515,90,15259,7413,6,30781,5504,0,135,216660.0,130000.0,-51.0,-56.0,-55.0,-45.0,-54.0,-59.0,-57.0,-61.0,-81.0,-92.0,-83.0,-90.0,30.0,36.0,28.0,45.0,1
39,62:47:05:9D:EB:15,3230380,415214598,3181,7603012,3227199,407611586,0,741,141798,711,136173,30,5625,390,0,3212,1151,0,9,229410.0,130000.0,-45.0,-45.0,-45.0,-49.0,-44.0,-45.0,-44.0,-49.0,-81.0,-92.0,-83.0,-90.0,36.0,47.0,38.0,41.0,1
40,F8:59:71:5A:E0:3D,3457899,754031792,230700,346420206,3227199,407611586,3,229343,304151698,224443,303566312,4900,585386,206359,19,233451,5140,3,668,144444.0,43333.0,-67.0,-72.0,-68.0,-70.0,-67.0,-72.0,-67.0,-69.0,-81.0,-92.0,-83.0,-90.0,14.0,20.0,15.0,20.0,1
41,CC:2F:71:3E:C5:1F,3238719,409020766,11520,1409180,3227199,407611586,6,49126,4114698,40587,3102942,8539,1011756,12147,35,16510,188,6,848,144444.0,39000.0,-69.0,-71.0,-70.0,-60.0,-69.0,-72.0,-70.0,-61.0,-81.0,-92.0,-83.0,-90.0,12.0,21.0,13.0,30.0,1
42,CC:2F:71:3F:1F:24,11478460,13068438179,8251259,12660826391,3227201,407611788,94,1837188,1045428757,1828539,1044389769,8649,1038988,1776351,620,8255992,869246,94,6425,86667.0,14444.0,-68.0,-71.0,-74.0,-67.0,-68.0,-70.0,-73.0,-67.0,-81.0,-92.0,-83.0,-90.0,13.0,21.0,9.0,23.0,1
43,92:69:1D:31:68:E9,3248238,451216384,21035,43604394,3227203,407611990,0,9717,3172393,9640,3159460,77,12933,6421,1,21079,1040,0,90,229410.0,137640.0,-51.0,-52.0,-52.0,-55.0,-50.0,-50.0,-46.0,-49.0,-81.0,-92.0,-83.0,-90.0,30.0,40.0,31.0,35.0,1
44,BA:8C:B9:54:50:24,3257956,474850854,30752,67238804,3227204,407612050,0,11694,3866774,11604,3851515,90,15259,7413,6,30781,5504,0,135,216660.0,130000.0,-51.0,-56.0,-55.0,-45.0,-54.0,-59.0,-57.0,-61.0,-81.0,-92.0,-83.0,-90.0,30.0,36.0,28.0,45.0,1
45,62:47:05:9D:EB:15,3230387,415215264,3181,7603012,3227206,407612252,0,741,141798,711,136173,30,5625,390,0,3212,1151,0,9,229410.0,130000.0,-45.0,-45.0,-45.0,-49.0,-44.0,-45.0,-44.0,-49.0,-81.0,-92.0,-83.0,-90.0,36.0,47.0,38.0,41.0,1
46,F8:59:71:5A:E0:3D,3457995,754170764,230789,346558512,3227206,407612252,3,229431,304287260,224531,303701874,4900,585386,206447,19,233540,5142,3,668,144444.0,43333.0,-67.0,-73.0,-65.0,-70.0,-66.0,-73.0,-65.0,-70.0,-81.0,-92.0,-83.0,-90.0,14.0,19.0,18.0,20.0,1
47,CC:2F:71:3E:C5:1F,3238726,409021432,11520,1409180,3227206,407612252,6,49126,4114698,40587,3102942,8539,1011756,12147,35,16510,188,6,848,144444.0,39000.0,-69.0,-71.0,-70.0,-60.0,-69.0,-72.0,-70.0,-61.0,-81.0,-92.0,-83.0,-90.0,12.0,21.0,13.0,30.0,1
48,CC:2F:71:3F:1F:24,11479535,13070037058,8252329,12662424806,3227206,407612252,94,1837576,1045734353,1828927,1044695365,8649,1038988,1776738,620,8257062,869324,94,6425,86667.0,14444.0,-70.0,-65.0,-73.0,-68.0,-70.0,-65.0,-73.0,-68.0,-81.0,-92.0,-83.0,-90.0,11.0,27.0,10.0,22.0,1
49,92:69:1D:31:68:E9,3248250,451217776,21040,43605120,3227210,407612656,0,9731,3177105,9654,3164172,77,12933,6426,1,21084,1040,0,90,216660.0,130000.0,-53.0,-51.0,-45.0,-50.0,-50.0,-50.0,-45.0,-49.0,-81.0,-92.0,-83.0,-90.0,28.0,41.0,38.0,40.0,1
50,BA:8C:B9:54:50:24,3258022,474888582,30812,67275926,3227210,407612656,0,11767,3903200,11677,3887941,90,15259,7468,6,30841,5504,0,135,229410.0,137640.0,-58.0,-56.0,-52.0,-45.0,-53.0,-56.0,-54.0,-50.0,-81.0,-92.0,-83.0,-90.0,23.0,36.0,31.0,45.0,1
51,62:47:05:9D:EB:15,3230395,415216043,3181,7603012,3227214,407613031,0,750,142567,718,136649,32,5918,392,0,3212,1151,0,9,229410.0,130000.0,-53.0,-46.0,-43.0,-45.0,-48.0,-46.0,-43.0,-43.0,-81.0,-92.0,-83.0,-90.0,28.0,46.0,40.0,45.0,1
52,F8:59:71:5A:E0:3D,3458091,754306857,230877,346693826,3227214,407613031,3,229519,304421346,224619,303835960,4900,585386,206535,19,233628,5143,3,668,144444.0,43333.0,-67.0,-73.0,-66.0,-70.0,-67.0,-73.0,-66.0,-70.0,-81.0,-92.0,-83.0,-90.0,14.0,19.0,17.0,20.0,1
53,CC:2F:71:3E:C5:1F,3238734,409022211,11520,1409180,3227214,407613031,6,49126,4114698,40587,3102942,8539,1011756,12147,35,16510,188,6,848,144444.0,39000.0,-69.0,-71.0,-70.0,-60.0,-69.0,-72.0,-70.0,-61.0,-81.0,-92.0,-83.0,-90.0,12.0,21.0,13.0,30.0,1
54,CC:2F:71:3F:1F:24,11481153,13072484554,8253938,12664871461,3227215,407613093,94,1838061,1046038575,1829412,1044999587,8649,1038988,1777221,620,8258670,869357,94,6427,86667.0,14444.0,-69.0,-64.0,-71.0,-67.0,-69.0,-64.0,-70.0,-67.0,-81.0,-92.0,-83.0,-90.0,12.0,28.0,12.0,23.0,1
55,92:69:1D:31:68:E9,3248258,451218531,21041,43605236,3227217,407613295,0,9733,3177241,9656,3164308,77,12933,6426,1,21085,1040,0,90,216660.0,130000.0,-53.0,-51.0,-46.0,-50.0,-50.0,-50.0,-45.0,-49.0,-81.0,-92.0,-83.0,-90.0,28.0,41.0,37.0,40.0,1
56,BA:8C:B9:54:50:24,3258032,474889705,30813,67276042,3227219,407613663,0,11769,3903336,11679,3888077,90,15259,7468,6,30842,5504,0,135,229410.0,137640.0,-47.0,-53.0,-54.0,-59.0,-53.0,-55.0,-54.0,-50.0,-81.0,-92.0,-83.0,-90.0,34.0,39.0,29.0,31.0,1
57,62:47:05:9D:EB:15,3230403,415216962,3182,7603128,3227221,407613834,0,754,142996,720,136785,34,6211,394,0,3213,1151,0,9,229410.0,130000.0,-44.0,-46.0,-38.0,-40.0,-48.0,-45.0,-40.0,-43.0,-81.0,-92.0,-83.0,-90.0,37.0,46.0,45.0,50.0,1
58,F8:59:71:5A:E0:3D,3458190,754444846,230967,346830810,3227223,407614036,3,229608,304557098,224708,303971712,4900,585386,206624,19,233718,5143,3,668,144444.0,43333.0,-66.0,-75.0,-66.0,-71.0,-67.0,-75.0,-65.0,-71.0,-81.0,-92.0,-83.0,-90.0,15.0,17.0,17.0,19.0,1
59,CC:2F:71:3E:C5:1F,3238744,409023332,11521,1409296,3227223,407614036,6,49128,4114838,40589,3103082,8539,1011756,12147,35,16511,188,6,848,144444.0,39000.0,-70.0,-73.0,-70.0,-71.0,-70.0,-72.0,-70.0,-62.0,-81.0,-92.0,-83.0,-90.0,11.0,19.0,13.0,19.0,1
60,CC:2F:71:3F:1F:24,11482831,13075049503,8255608,12667435467,3227223,407614036,94,1838469,1046342143,1829820,1045303155,8649,1038988,1777627,620,8260341,869530,94,6427,115556.0,28889.0,-67.0,-65.0,-73.0,-67.0,-66.0,-65.0,-72.0,-67.0,-81.0,-92.0,-83.0,-90.0,14.0,27.0,10.0,23.0,1
61,92:69:1D:31:68:E9,3248271,451221110,21044,43606670,3227227,407614440,0,9743,3181749,9666,3168816,77,12933,6430,1,21088,1040,0,90,216660.0,130000.0,-53.0,-51.0,-46.0,-51.0,-50.0,-50.0,-46.0,-49.0,-81.0,-92.0,-83.0,-90.0,28.0,41.0,37.0,39.0,1
62,BA:8C:B9:54:50:24,3258040,474890482,30813,67276042,3227227,407614440,0,11769,3903336,11679,3888077,90,15259,7468,6,30842,5504,0,135,229410.0,137640.0,-47.0,-53.0,-54.0,-59.0,-53.0,-55.0,-54.0,-50.0,-81.0,-92.0,-83.0,-90.0,34.0,39.0,29.0,31.0,1
63,62:47:05:9D:EB:15,3230410,415217679,3182,7603128,3227228,407614551,0,769,144119,734,137737,35,6382,395,0,3213,1151,0,9,229410.0,130000.0,-47.0,-40.0,-44.0,-41.0,-46.0,-41.0,-40.0,-43.0,-81.0,-92.0,-83.0,-90.0,34.0,52.0,39.0,49.0,1
64,F8:59:71:5A:E0:3D,3458283,754582113,231055,346967562,3227228,407614551,3,229697,304694200,224797,304108814,4900,585386,206712,19,233806,5157,3,669,144444.0,43333.0,-66.0,-76.0,-65.0,-70.0,-66.0,-77.0,-66.0,-70.0,-81.0,-92.0,-83.0,-90.0,15.0,16.0,18.0,20.0,1
65,CC:2F:71:3E:C5:1F,3238749,409023847,11521,1409296,3227228,407614551,6,49128,4114838,40589,3103082,8539,1011756,12147,35,16511,188,6,848,144444.0,39000.0,-70.0,-73.0,-70.0,-71.0,-70.0,-72.0,-70.0,-62.0,-81.0,-92.0,-83.0,-90.0,11.0,19.0,13.0,19.0,1
66,CC:2F:71:3F:1F:24,11484303,13077283777,8257073,12669669024,3227230,407614753,94,1838882,1046633769,1830233,1045594781,8649,1038988,1778040,620,8261806,869992,94,6427,86667.0,14444.0,-67.0,-63.0,-71.0,-66.0,-67.0,-62.0,-71.0,-66.0,-81.0,-92.0,-83.0,-90.0,14.0,29.0,12.0,24.0,1
67,92:69:1D:31:68:E9,3248276,451221625,21044,43606670,3227232,407614955,0,9743,3181749,9666,3168816,77,12933,6430,1,21088,1040,0,90,216660.0,130000.0,-53.0,-51.0,-46.0,-51.0,-50.0,-50.0,-46.0,-49.0,-81.0,-92.0,-83.0,-90.0,28.0,41.0,37.0,39.0,1
68,BA:8C:B9:54:50:24,3258047,474891199,30813,67276042,3227234,407615157,0,11769,3903336,11679,3888077,90,15259,7468,6,30842,5504,0,135,229410.0,137640.0,-47.0,-53.0,-54.0,-59.0,-53.0,-55.0,-54.0,-50.0,-81.0,-92.0,-83.0,-90.0,34.0,39.0,29.0,31.0,1
69,62:47:05:9D:EB:15,3230416,415218285,3182,7603128,3227234,407615157,0,791,145615,756,139233,35,6382,395,0,3213,1151,0,9,229410.0,130000.0,-40.0,-45.0,-43.0,-40.0,-44.0,-45.0,-42.0,-44.0,-81.0,-92.0,-83.0,-90.0,41.0,47.0,40.0,50.0,1
70,F8:59:71:5A:E0:3D,3458374,754713315,231139,347098098,3227235,407615217,3,229782,304825100,224882,304239714,4900,585386,206797,19,233890,5176,3,669,144444.0,43333.0,-65.0,-75.0,-66.0,-69.0,-65.0,-72.0,-66.0,-70.0,-81.0,-92.0,-83.0,-90.0,16.0,17.0,17.0,21.0,1
71,CC:2F:71:3E:C5:1F,3238756,409024513,11521,1409296,3227235,407615217,6,49128,4114838,40589,3103082,8539,1011756,12147,35,16511,188,6,848,144444.0,39000.0,-70.0,-73.0,-70.0,-71.0,-70.0,-72.0,-70.0,-62.0,-81.0,-92.0,-83.0,-90.0,11.0,19.0,13.0,19.0,1
72,CC:2F:71:3F:1F:24,11485711,13079421146,8258473,12671805665,3227238,407615481,94,1839295,1046930727,1830646,1045891739,8649,1038988,1778453,620,8263205,870016,94,6428,86667.0,14444.0,-72.0,-65.0,-71.0,-67.0,-70.0,-64.0,-71.0,-66.0,-81.0,-92.0,-83.0,-90.0,9.0,27.0,12.0,23.0,1
73,92:69:1D:31:68:E9,3248285,451222415,21044,43606670,3227241,407615745,0,9743,3181749,9666,3168816,77,12933,6430,1,21088,1040,0,90,216660.0,130000.0,-53.0,-51.0,-46.0,-51.0,-50.0,-50.0,-46.0,-49.0,-81.0,-92.0,-83.0,-90.0,28.0,41.0,37.0,39.0,1
74,BA:8C:B9:54:50:24,3258054,474891787,30813,67276042,3227241,407615745,0,11769,3903336,11679,3888077,90,15259,7468,6,30842,5504,0,135,229410.0,137640.0,-47.0,-53.0,-54.0,-59.0,-53.0,-55.0,-54.0,-50.0,-81.0,-92.0,-83.0,-90.0,34.0,39.0,29.0,31.0,1
75,62:47:05:9D:EB:15,3230423,415218873,3182,7603128,3227241,407615745,0,805,146621,769,140117,36,6504,396,0,3213,1151,0,9,229410.0,130000.0,-44.0,-44.0,-39.0,-42.0,-41.0,-46.0,-48.0,-49.0,-81.0,-92.0,-83.0,-90.0,37.0,48.0,44.0,48.0,1
76,F8:59:71:5A:E0:3D,3458463,754842825,231222,347227080,3227241,407615745,3,229866,304954474,224966,304369088,4900,585386,206880,19,233973,5178,3,669,144444.0,43333.0,-66.0,-74.0,-65.0,-68.0,-66.0,-73.0,-64.0,-68.0,-81.0,-92.0,-83.0,-90.0,15.0,18.0,18.0,22.0,1
77,CC:2F:71:3E:C5:1F,3238762,409025041,11521,1409296,3227241,407615745,6,49130,4115026,40590,3103152,8540,1011874,12148,35,16511,188,6,848,144444.0,39000.0,-70.0,-70.0,-70.0,-60.0,-70.0,-72.0,-70.0,-62.0,-81.0,-92.0,-83.0,-90.0,11.0,22.0,13.0,30.0,1
