sample,station,tx_total_pkts,tx_total_bytes,tx_ucast_pkts,tx_ucast_bytes,tx_mcast_bcast_pkts,tx_mcast_bcast_bytes,tx_failures,rx_data_pkts,rx_data_bytes,rx_ucast_pkts,rx_ucast_bytes,rx_mcast_bcast_pkts,rx_mcast_bcast_bytes,rx_decrypt_succeeds,tx_data_pkts_retried,tx_total_pkts_sent,tx_pkts_retries,tx_pkts_retry_exhausted,rx_total_pkts_retried,rate_last_tx_pkt_min,rate_last_tx_pkt_max,per_antenna_rssi_last_rx_data_frame_1,per_antenna_rssi_last_rx_data_frame_2,per_antenna_rssi_last_rx_data_frame_3,per_antenna_rssi_last_rx_data_frame_4,per_antenna_avg_rssi_rx_data_frames_1,per_antenna_avg_rssi_rx_data_frames_2,per_antenna_avg_rssi_rx_data_frames_3,per_antenna_avg_rssi_rx_data_frames_4,per_antenna_noise_floor_1,per_antenna_noise_floor_2,per_antenna_noise_floor_3,per_antenna_noise_floor_4,sinr_per_antenna_1,sinr_per_antenna_2,sinr_per_antenna_3,sinr_per_antenna_4,attack
15,CC:2F:71:3E:C5:1F,5503519,4435943856,3397607,4168504866,2105912,267438990,502,92367,7929762,77882,6212892,14485,1716870,21316,205,3404931,869125,502,2901,130000.0,1000.0,-68.0,-71.0,-64.0,-60.0,-68.0,-70.0,-65.0,-60.0,-82.0,-86.0,-79.0,-84.0,14.0,15.0,15.0,24.0,1
16,F8:59:71:5A:E0:3D,3213214,1930736006,1107253,1663292135,2105961,267443871,7,637141,802999397,636734,802947414,407,51983,631998,8,1107289,66289,7,429,72222.0,21667.0,-66.0,-70.0,-63.0,-68.0,-66.0,-70.0,-62.0,-68.0,-81.0,-86.0,-79.0,-84.0,15.0,16.0,16.0,16.0,1
17,CC:2F:71:3F:1F:24,3654663,2293259202,1548684,2025813593,2105979,267445609,484,1288901,1653194823,1288479,1653143855,422,50968,1275853,905,1548283,55879,484,1011,5500.0,1000.0,-69.0,-63.0,-67.0,-68.0,-68.0,-62.0,-66.0,-67.0,-81.0,-86.0,-79.0,-84.0,12.0,23.0,12.0,16.0,1
18,CC:2F:71:3E:C5:1F,5503613,4435953079,3397607,4168504866,2106006,267448213,502,92371,7930090,77885,6213102,14486,1716988,21317,205,3404932,869125,502,2901,130000.0,1000.0,-68.0,-72.0,-67.0,-61.0,-68.0,-71.0,-65.0,-60.0,-81.0,-86.0,-79.0,-84.0,13.0,14.0,12.0,23.0,1
19,F8:59:71:5A:E0:3D,3221453,1942233310,1115202,1674752009,2106251,267481301,36,643461,809798903,643052,809746684,409,52219,637916,11,1115202,73939,36,450,72222.0,21667.0,-66.0,-70.0,-63.0,-68.0,-66.0,-70.0,-63.0,-68.0,-81.0,-85.0,-78.0,-83.0,15.0,15.0,15.0,15.0,1
20,F8:59:71:5A:E0:3D,3324411,2075821672,1205433,1806889931,2118978,268931741,255,675634,822545371,674976,822466082,658,79289,666739,1587,1205502,117910,255,817,144444.0,43333.0,-68.0,-73.0,-64.0,-70.0,-67.0,-72.0,-63.0,-70.0,-76.0,-84.0,-75.0,-80.0,8.0,11.0,11.0,10.0,1
21,CC:2F:71:3F:1F:24,3805707,2485181078,1686729,2216249337,2118978,268931741,2432,1400836,1793054914,1399761,1792933480,1075,121434,1385068,5515,1686464,99024,2432,1452,144444.0,43333.0,-70.0,-63.0,-69.0,-71.0,-69.0,-63.0,-68.0,-71.0,-76.0,-84.0,-75.0,-80.0,6.0,21.0,6.0,9.0,1
22,CC:2F:71:3E:C5:1F,5525508,4450685949,3406530,4181754208,2118978,268931741,502,93135,7992854,78570,6266544,14565,1726310,21494,517,3413906,870544,502,2921,7222.0,1000.0,-71.0,-72.0,-64.0,-61.0,-69.0,-71.0,-66.0,-62.0,-76.0,-84.0,-75.0,-80.0,5.0,12.0,11.0,19.0,1
23,F8:59:71:5A:E0:3D,3324481,2075920553,1205502,1806988752,2118979,268931801,255,675701,822644030,675043,822564741,658,79289,666806,1587,1205571,117911,255,817,144444.0,43333.0,-68.0,-73.0,-64.0,-70.0,-67.0,-72.0,-64.0,-70.0,-76.0,-84.0,-75.0,-80.0,8.0,11.0,11.0,10.0,1
24,CC:2F:71:3F:1F:24,3805866,2485387454,1686887,2216455653,2118979,268931801,2432,1400980,1793252114,1399905,1793130680,1075,121434,1385212,5515,1686622,99031,2432,1452,144444.0,43333.0,-70.0,-63.0,-69.0,-71.0,-70.0,-63.0,-68.0,-71.0,-76.0,-84.0,-75.0,-80.0,6.0,21.0,6.0,9.0,1
25,CC:2F:71:3E:C5:1F,5525509,4450686009,3406530,4181754208,2118979,268931801,502,93135,7992854,78570,6266544,14565,1726310,21494,517,3413906,870544,502,2921,7222.0,1000.0,-71.0,-72.0,-64.0,-61.0,-69.0,-71.0,-66.0,-62.0,-76.0,-84.0,-75.0,-80.0,5.0,12.0,11.0,19.0,1
26,F8:59:71:5A:E0:3D,3324554,2076018193,1205565,1807085216,2118989,268932977,255,675763,822739510,675105,822660221,658,79289,666868,1587,1205634,117911,255,817,144444.0,43333.0,-68.0,-72.0,-64.0,-70.0,-67.0,-72.0,-63.0,-70.0,-76.0,-84.0,-75.0,-80.0,8.0,12.0,11.0,10.0,1
27,CC:2F:71:3F:1F:24,3806047,2485595813,1687058,2216662836,2118989,268932977,2432,1401130,1793451708,1400055,1793330274,1075,121434,1385361,5515,1686793,99053,2432,1453,144444.0,43333.0,-70.0,-63.0,-70.0,-72.0,-69.0,-63.0,-69.0,-71.0,-76.0,-84.0,-74.0,-80.0,6.0,21.0,4.0,8.0,1
28,CC:2F:71:3E:C5:1F,5525520,4450687301,3406531,4181754324,2118989,268932977,502,93135,7992854,78570,6266544,14565,1726310,21494,517,3413907,870544,502,2921,7222.0,1000.0,-71.0,-72.0,-64.0,-61.0,-69.0,-71.0,-66.0,-62.0,-76.0,-84.0,-74.0,-80.0,5.0,12.0,10.0,19.0,1
29,F8:59:71:5A:E0:3D,3324829,2076434860,1205840,1807501883,2118989,268932977,255,675887,822846900,675229,822767611,658,79289,666992,1587,1205909,117912,255,817,144444.0,43333.0,-68.0,-72.0,-64.0,-70.0,-67.0,-72.0,-64.0,-70.0,-76.0,-84.0,-74.0,-80.0,8.0,12.0,10.0,10.0,1
30,CC:2F:71:3F:1F:24,3806205,2485802129,1687216,2216869152,2118989,268932977,2432,1401274,1793650346,1400199,1793528912,1075,121434,1385504,5515,1686951,99079,2432,1453,144444.0,43333.0,-70.0,-63.0,-69.0,-71.0,-69.0,-63.0,-68.0,-71.0,-76.0,-84.0,-74.0,-80.0,6.0,21.0,5.0,9.0,1
31,CC:2F:71:3E:C5:1F,5525520,4450687301,3406531,4181754324,2118989,268932977,502,93135,7992854,78570,6266544,14565,1726310,21494,517,3413907,870544,502,2921,7222.0,1000.0,-71.0,-72.0,-64.0,-61.0,-69.0,-71.0,-66.0,-62.0,-76.0,-84.0,-74.0,-80.0,5.0,12.0,10.0,19.0,1
32,F8:59:71:5A:E0:3D,3324899,2076531936,1205902,1807598231,2118997,268933705,255,675949,822942380,675291,822863091,658,79289,667054,1587,1205971,117912,255,817,144444.0,43333.0,-67.0,-72.0,-65.0,-71.0,-67.0,-72.0,-64.0,-70.0,-76.0,-84.0,-74.0,-80.0,9.0,12.0,9.0,9.0,1
33,CC:2F:71:3F:1F:24,3806368,2486004511,1687371,2217070806,2118997,268933705,2432,1401414,1793844234,1400339,1793722800,1075,121434,1385644,5515,1687106,99095,2432,1453,144444.0,43333.0,-69.0,-64.0,-69.0,-72.0,-69.0,-63.0,-69.0,-71.0,-76.0,-84.0,-74.0,-80.0,7.0,20.0,5.0,8.0,1
34,CC:2F:71:3E:C5:1F,5525530,4450688231,3406531,4181754324,2118999,268933907,502,93136,7992972,78570,6266544,14566,1726428,21495,517,3413907,870544,502,2922,7222.0,1000.0,-75.0,-76.0,-75.0,-71.0,-70.0,-72.0,-68.0,-63.0,-76.0,-84.0,-74.0,-80.0,1.0,8.0,-1.0,9.0,1
35,F8:59:71:5A:E0:3D,3325129,2076886093,1206130,1807952186,2118999,268933907,255,676062,823062764,675404,822983475,658,79289,667166,1587,1206199,117912,255,817,144444.0,43333.0,-69.0,-73.0,-65.0,-71.0,-67.0,-72.0,-64.0,-70.0,-76.0,-84.0,-74.0,-80.0,7.0,11.0,9.0,9.0,1
36,CC:2F:71:3F:1F:24,3807682,2487883082,1688683,2218949175,2118999,268933907,2432,1401656,1794085167,1400581,1793963733,1075,121434,1385886,5515,1688418,99345,2432,1453,144444.0,43333.0,-71.0,-64.0,-70.0,-73.0,-70.0,-64.0,-70.0,-72.0,-76.0,-84.0,-74.0,-80.0,5.0,20.0,4.0,7.0,1
37,CC:2F:71:3E:C5:1F,5525530,4450688231,3406531,4181754324,2118999,268933907,502,93136,7992972,78570,6266544,14566,1726428,21495,517,3413907,870544,502,2922,7222.0,1000.0,-75.0,-76.0,-75.0,-71.0,-70.0,-72.0,-68.0,-63.0,-76.0,-84.0,-74.0,-80.0,1.0,8.0,-1.0,9.0,1
38,F8:59:71:5A:E0:3D,3325204,2076985520,1206199,1808051007,2119005,268934513,255,676130,823162913,675472,823083624,658,79289,667234,1587,1206268,117912,255,817,144444.0,43333.0,-68.0,-73.0,-64.0,-70.0,-67.0,-72.0,-64.0,-69.0,-76.0,-84.0,-74.0,-80.0,8.0,11.0,10.0,10.0,1
39,CC:2F:71:3F:1F:24,3807847,2488091597,1688842,2219157084,2119005,268934513,2432,1401802,1794284076,1400727,1794162642,1075,121434,1386031,5515,1688576,99359,2432,1453,144444.0,43333.0,-71.0,-65.0,-71.0,-73.0,-70.0,-64.0,-70.0,-72.0,-76.0,-84.0,-74.0,-80.0,5.0,19.0,3.0,7.0,1
40,CC:2F:71:3E:C5:1F,5525538,4450689039,3406531,4181754324,2119007,268934715,502,93136,7992972,78570,6266544,14566,1726428,21495,517,3413907,870544,502,2922,7222.0,1000.0,-75.0,-76.0,-75.0,-71.0,-70.0,-72.0,-68.0,-63.0,-76.0,-84.0,-74.0,-80.0,1.0,8.0,-1.0,9.0,1
41,F8:59:71:5A:E0:3D,3325273,2077086854,1206264,1808152017,2119009,268934837,255,676196,823263131,675537,823183724,659,79407,667300,1587,1206333,117913,255,817,144444.0,43333.0,-67.0,-74.0,-63.0,-70.0,-67.0,-74.0,-63.0,-70.0,-76.0,-84.0,-74.0,-80.0,9.0,10.0,11.0,10.0,1
42,CC:2F:71:3F:1F:24,3808012,2488303931,1689003,2219369094,2119009,268934837,2432,1401950,1794488860,1400875,1794367426,1075,121434,1386179,5515,1688738,99446,2432,1453,78000.0,13000.0,-70.0,-65.0,-68.0,-72.0,-70.0,-65.0,-68.0,-71.0,-76.0,-84.0,-74.0,-80.0,6.0,19.0,6.0,8.0,1
43,CC:2F:71:3E:C5:1F,5525540,4450689161,3406531,4181754324,2119009,268934837,502,93136,7992972,78570,6266544,14566,1726428,21495,517,3413907,870544,502,2922,7222.0,1000.0,-75.0,-76.0,-75.0,-71.0,-70.0,-72.0,-68.0,-63.0,-76.0,-84.0,-74.0,-80.0,1.0,8.0,-1.0,9.0,1
44,F8:59:71:5A:E0:3D,3325494,2077418341,1206481,1808483100,2119013,268935241,255,676287,823370082,675628,823290675,659,79407,667391,1587,1206550,117914,255,817,144444.0,43333.0,-67.0,-73.0,-63.0,-69.0,-66.0,-73.0,-63.0,-69.0,-76.0,-84.0,-74.0,-80.0,9.0,11.0,11.0,11.0,1
45,CC:2F:71:3F:1F:24,3808188,2488512752,1689175,2219577511,2119013,268935241,2432,1402102,1794689206,1401027,1794567772,1075,121434,1386330,5515,1688910,99446,2432,1453,86667.0,14444.0,-70.0,-64.0,-68.0,-70.0,-69.0,-64.0,-68.0,-70.0,-76.0,-84.0,-74.0,-80.0,6.0,20.0,6.0,10.0,1
46,CC:2F:71:3E:C5:1F,5525544,4450689565,3406531,4181754324,2119013,268935241,502,93136,7992972,78570,6266544,14566,1726428,21495,517,3413907,870544,502,2922,7222.0,1000.0,-75.0,-76.0,-75.0,-71.0,-70.0,-72.0,-68.0,-63.0,-76.0,-84.0,-74.0,-80.0,1.0,8.0,-1.0,9.0,1
47,F8:59:71:5A:E0:3D,3325563,2077516833,1206544,1808581002,2119019,268935831,255,676350,823467102,675691,823387695,659,79407,667454,1587,1206613,117920,255,817,144444.0,43333.0,-66.0,-73.0,-64.0,-70.0,-66.0,-73.0,-63.0,-69.0,-76.0,-84.0,-74.0,-80.0,10.0,11.0,10.0,10.0,1
48,CC:2F:71:3F:1F:24,3808353,2488720484,1689334,2219784653,2119019,268935831,2432,1402247,1794889398,1401172,1794767964,1075,121434,1386475,5515,1689068,99479,2432,1453,104000.0,26000.0,-70.0,-64.0,-68.0,-71.0,-69.0,-64.0,-67.0,-71.0,-76.0,-84.0,-74.0,-80.0,6.0,20.0,6.0,9.0,1
49,CC:2F:71:3E:C5:1F,5525550,4450690155,3406531,4181754324,2119019,268935831,502,93136,7992972,78570,6266544,14566,1726428,21495,517,3413907,870544,502,2922,7222.0,1000.0,-75.0,-76.0,-75.0,-71.0,-70.0,-72.0,-68.0,-63.0,-76.0,-84.0,-74.0,-80.0,1.0,8.0,-1.0,9.0,1
50,F8:59:71:5A:E0:3D,3325848,2077915352,1206799,1808976432,2119049,268938920,255,676417,823570562,675758,823491155,659,79407,667509,1587,1206870,118722,255,817,39000.0,5500.0,-68.0,-75.0,-64.0,-71.0,-66.0,-73.0,-62.0,-69.0,-76.0,-84.0,-74.0,-80.0,8.0,9.0,10.0,9.0,1
51,CC:2F:71:3F:1F:24,3809941,2490802018,1690866,2221860554,2119075,268941464,2432,1403488,1796317006,1402412,1796195454,1076,121552,1387641,5600,1690605,100032,2432,1454,5500.0,1000.0,-67.0,-64.0,-65.0,-69.0,-67.0,-64.0,-66.0,-69.0,-77.0,-84.0,-75.0,-80.0,10.0,20.0,10.0,11.0,1
52,CC:2F:71:3E:C5:1F,5525615,4450696656,3406531,4181754324,2119084,268942332,502,93136,7992972,78570,6266544,14566,1726428,21495,517,3413908,870544,502,2922,7222.0,1000.0,-75.0,-76.0,-75.0,-71.0,-70.0,-72.0,-68.0,-63.0,-76.0,-84.0,-75.0,-80.0,1.0,8.0,0.0,9.0,1
53,F8:59:71:5A:E0:3D,3326722,2079141852,1207616,1810195323,2119106,268946529,255,676592,823792382,675933,823712975,659,79407,667609,1587,1207680,119416,255,823,58500.0,1000.0,-66.0,-73.0,-63.0,-68.0,-67.0,-73.0,-63.0,-69.0,-77.0,-84.0,-75.0,-81.0,11.0,11.0,12.0,13.0,1
54,CC:2F:71:3F:1F:24,3814086,2496673622,1694947,2227714253,2119139,268959369,2432,1405881,1798887122,1404805,1798765570,1076,121552,1390003,5604,1694684,100630,2432,1455,52000.0,6500.0,-70.0,-65.0,-71.0,-72.0,-68.0,-64.0,-68.0,-71.0,-77.0,-84.0,-75.0,-81.0,7.0,19.0,4.0,9.0,1
55,CC:2F:71:3E:C5:1F,5525680,4450714677,3406532,4181754440,2119148,268960237,502,93136,7992972,78570,6266544,14566,1726428,21495,517,3413909,870544,502,2922,7222.0,1000.0,-75.0,-76.0,-75.0,-71.0,-70.0,-72.0,-68.0,-63.0,-77.0,-84.0,-75.0,-81.0,2.0,8.0,0.0,10.0,1
56,F8:59:71:5A:E0:3D,3327355,2080038994,1208205,1811078555,2119150,268960439,255,676743,823952188,676084,823872781,659,79407,667708,1587,1208279,119847,255,826,78000.0,19500.0,-68.0,-74.0,-65.0,-70.0,-68.0,-74.0,-65.0,-70.0,-77.0,-84.0,-75.0,-80.0,9.0,10.0,10.0,10.0,1
57,CC:2F:71:3F:1F:24,3815009,2497983112,1695859,2229022673,2119150,268960439,2432,1406706,1799964036,1405630,1799842484,1076,121552,1390819,5604,1695599,100674,2432,1457,57778.0,7222.0,-70.0,-65.0,-71.0,-73.0,-69.0,-64.0,-69.0,-71.0,-77.0,-84.0,-75.0,-80.0,7.0,19.0,4.0,7.0,1
58,CC:2F:71:3E:C5:1F,5525682,4450714879,3406532,4181754440,2119150,268960439,502,93136,7992972,78570,6266544,14566,1726428,21495,517,3413909,870544,502,2922,7222.0,1000.0,-75.0,-76.0,-75.0,-71.0,-70.0,-72.0,-68.0,-63.0,-77.0,-84.0,-75.0,-80.0,2.0,8.0,0.0,9.0,1
59,F8:59:71:5A:E0:3D,3327481,2080206614,1208325,1811245647,2119156,268960967,255,676804,824026181,676144,823946656,660,79525,667739,1587,1208399,119961,255,830,57778.0,13000.0,-65.0,-72.0,-63.0,-69.0,-67.0,-74.0,-64.0,-69.0,-77.0,-84.0,-75.0,-80.0,12.0,12.0,12.0,11.0,1
60,CC:2F:71:3F:1F:24,3815148,2498147738,1695989,2229186509,2119159,268961229,2432,1406867,1800188896,1405791,1800067344,1076,121552,1390980,5604,1695728,100733,2432,1457,43333.0,5500.0,-71.0,-65.0,-71.0,-73.0,-68.0,-64.0,-68.0,-71.0,-77.0,-84.0,-75.0,-80.0,6.0,19.0,4.0,7.0,1
61,CC:2F:71:3E:C5:1F,5525691,4450715669,3406532,4181754440,2119159,268961229,502,93137,7993090,78570,6266544,14567,1726546,21496,517,3413909,870544,502,2922,7222.0,1000.0,-71.0,-74.0,-70.0,-61.0,-70.0,-73.0,-68.0,-63.0,-77.0,-84.0,-75.0,-80.0,6.0,10.0,5.0,19.0,1
62,F8:59:71:5A:E0:3D,3327574,2080339621,1208413,1811378190,2119161,268961431,255,676854,824096249,676194,824016724,660,79525,667768,1587,1208487,120051,255,832,58500.0,1000.0,-68.0,-74.0,-64.0,-70.0,-66.0,-73.0,-62.0,-69.0,-77.0,-84.0,-75.0,-80.0,9.0,10.0,11.0,10.0,1
63,CC:2F:71:3F:1F:24,3815273,2498299306,1696112,2229337875,2119161,268961431,2432,1407029,1800412574,1405953,1800291022,1076,121552,1391142,5604,1695852,100740,2432,1457,43333.0,5500.0,-71.0,-65.0,-70.0,-73.0,-68.0,-64.0,-66.0,-70.0,-77.0,-84.0,-75.0,-80.0,6.0,19.0,5.0,7.0,1
64,CC:2F:71:3E:C5:1F,5525693,4450715871,3406532,4181754440,2119161,268961431,502,93137,7993090,78570,6266544,14567,1726546,21496,517,3413909,870544,502,2922,7222.0,1000.0,-71.0,-74.0,-70.0,-61.0,-70.0,-73.0,-68.0,-63.0,-77.0,-84.0,-75.0,-80.0,6.0,10.0,5.0,19.0,1
65,F8:59:71:5A:E0:3D,3327733,2080562294,1208566,1811600257,2119167,268962037,255,676972,824227593,676312,824148068,660,79525,667849,1587,1208637,120202,255,836,43333.0,7222.0,-68.0,-74.0,-64.0,-70.0,-66.0,-72.0,-63.0,-69.0,-77.0,-83.0,-75.0,-80.0,9.0,9.0,11.0,10.0,1
66,CC:2F:71:3F:1F:24,3815476,2498567594,1696309,2229605557,2119167,268962037,2432,1407246,1800721176,1406170,1800599624,1076,121552,1391359,5604,1696038,100793,2432,1457,57778.0,7222.0,-70.0,-65.0,-70.0,-73.0,-68.0,-65.0,-67.0,-71.0,-77.0,-83.0,-75.0,-80.0,7.0,18.0,5.0,7.0,1
67,CC:2F:71:3E:C5:1F,5525702,4450716739,3406532,4181754440,2119170,268962299,502,93137,7993090,78570,6266544,14567,1726546,21496,517,3413909,870544,502,2922,7222.0,1000.0,-71.0,-74.0,-70.0,-61.0,-70.0,-73.0,-68.0,-63.0,-77.0,-83.0,-75.0,-80.0,6.0,9.0,5.0,19.0,1
68,F8:59:71:5A:E0:3D,3328046,2081022783,1208869,1812059816,2119177,268962967,255,677034,824311190,676374,824231665,660,79525,667902,1587,1208943,120414,255,840,52000.0,13000.0,-68.0,-74.0,-64.0,-70.0,-67.0,-73.0,-63.0,-69.0,-77.0,-84.0,-76.0,-81.0,9.0,10.0,12.0,11.0,1
69,CC:2F:71:3F:1F:24,3817128,2500931457,1697949,2231968288,2119179,268963169,2432,1407841,1801250978,1406764,1801129308,1077,121670,1391954,5604,1697689,100965,2432,1458,43333.0,5500.0,-67.0,-65.0,-65.0,-70.0,-67.0,-64.0,-66.0,-70.0,-77.0,-84.0,-76.0,-81.0,10.0,19.0,11.0,11.0,1
70,CC:2F:71:3E:C5:1F,5525711,4450717609,3406532,4181754440,2119179,268963169,502,93137,7993090,78570,6266544,14567,1726546,21496,517,3413909,870544,502,2922,7222.0,1000.0,-71.0,-74.0,-70.0,-61.0,-70.0,-73.0,-68.0,-63.0,-77.0,-84.0,-76.0,-81.0,6.0,10.0,6.0,20.0,1
71,F8:59:71:5A:E0:3D,3328222,2081266870,1209036,1812303035,2119186,268963835,255,677160,824425159,676500,824345634,660,79525,667999,1587,1209112,120542,255,848,43333.0,7222.0,-68.0,-74.0,-64.0,-70.0,-67.0,-73.0,-63.0,-69.0,-77.0,-84.0,-76.0,-81.0,9.0,10.0,12.0,11.0,1
72,CC:2F:71:3F:1F:24,3817298,2501142727,1698112,2232178892,2119186,268963835,2432,1408047,1801540104,1406970,1801418434,1077,121670,1392160,5604,1697852,100979,2432,1461,43333.0,5500.0,-70.0,-65.0,-71.0,-73.0,-68.0,-65.0,-68.0,-71.0,-77.0,-84.0,-76.0,-81.0,7.0,19.0,5.0,8.0,1
73,CC:2F:71:3E:C5:1F,5525718,4450718275,3406532,4181754440,2119186,268963835,502,93137,7993090,78570,6266544,14567,1726546,21496,517,3413909,870544,502,2922,7222.0,1000.0,-71.0,-74.0,-70.0,-61.0,-70.0,-73.0,-68.0,-63.0,-77.0,-84.0,-76.0,-81.0,6.0,10.0,6.0,20.0,1
74,F8:59:71:5A:E0:3D,3328318,2081399817,1209129,1812435507,2119189,268964310,255,677253,824535293,676593,824455768,660,79525,668060,1587,1209205,120600,255,852,43333.0,6500.0,-65.0,-72.0,-63.0,-68.0,-66.0,-73.0,-63.0,-69.0,-77.0,-83.0,-75.0,-80.0,12.0,11.0,12.0,12.0,1
