sample,station,tx_total_pkts,tx_total_bytes,tx_ucast_pkts,tx_ucast_bytes,tx_mcast_bcast_pkts,tx_mcast_bcast_bytes,tx_failures,rx_data_pkts,rx_data_bytes,rx_ucast_pkts,rx_ucast_bytes,rx_mcast_bcast_pkts,rx_mcast_bcast_bytes,rx_decrypt_succeeds,tx_data_pkts_retried,tx_total_pkts_sent,tx_pkts_retries,tx_pkts_retry_exhausted,rx_total_pkts_retried,rate_last_tx_pkt_min,rate_last_tx_pkt_max,per_antenna_rssi_last_rx_data_frame_1,per_antenna_rssi_last_rx_data_frame_2,per_antenna_rssi_last_rx_data_frame_3,per_antenna_rssi_last_rx_data_frame_4,per_antenna_avg_rssi_rx_data_frames_1,per_antenna_avg_rssi_rx_data_frames_2,per_antenna_avg_rssi_rx_data_frames_3,per_antenna_avg_rssi_rx_data_frames_4,per_antenna_noise_floor_1,per_antenna_noise_floor_2,per_antenna_noise_floor_3,per_antenna_noise_floor_4,sinr_per_antenna_1,sinr_per_antenna_2,sinr_per_antenna_3,sinr_per_antenna_4,attack
11,CC:2F:71:3E:C5:1F,3831484,483231943,822,100352,3830662,483131591,0,3437,288480,2835,217000,602,71480,868,8,1181,18,0,37,130000.0,39000.0,-69.0,-70.0,-68.0,-60.0,-69.0,-70.0,-67.0,-61.0,-90.0,-93.0,-89.0,-93.0,21.0,23.0,21.0,33.0,1
12,BA:8C:B9:54:50:24,3835437,489287810,4775,6156219,3830662,483131591,0,8659,1670696,8637,1667201,22,3495,2326,14,5184,38,0,55,216660.0,130000.0,-40.0,-37.0,-46.0,-51.0,-41.0,-35.0,-43.0,-47.0,-90.0,-93.0,-89.0,-93.0,50.0,56.0,43.0,42.0,1
13,92:69:1D:31:68:E9,3834491,486727243,3827,3595450,3830664,483131793,0,4474,1067225,4344,1037910,130,29315,2051,10,3996,83,0,41,229410.0,130000.0,-51.0,-45.0,-43.0,-48.0,-51.0,-49.0,-44.0,-48.0,-90.0,-93.0,-89.0,-93.0,39.0,48.0,46.0,45.0,1
14,CC:2F:71:3F:1F:24,4490981,1191852025,660317,708720232,3830664,483131793,37,538645,569032047,537971,568951039,674,81008,520884,15,660565,69702,34,458,130000.0,43333.0,-72.0,-66.0,-69.0,-72.0,-72.0,-66.0,-69.0,-72.0,-90.0,-93.0,-89.0,-93.0,18.0,27.0,20.0,21.0,1
15,CC:2F:71:3E:C5:1F,3831486,483232145,822,100352,3830664,483131793,0,3437,288480,2835,217000,602,71480,868,8,1181,18,0,37,130000.0,39000.0,-69.0,-70.0,-68.0,-60.0,-69.0,-70.0,-67.0,-61.0,-90.0,-93.0,-89.0,-93.0,21.0,23.0,21.0,33.0,1
16,BA:8C:B9:54:50:24,3835439,489288012,4775,6156219,3830664,483131793,0,8659,1670696,8637,1667201,22,3495,2326,14,5184,38,0,55,216660.0,130000.0,-40.0,-37.0,-46.0,-51.0,-41.0,-35.0,-43.0,-47.0,-90.0,-93.0,-89.0,-93.0,50.0,56.0,43.0,42.0,1
17,92:69:1D:31:68:E9,3834498,486727909,3827,3595450,3830671,483132459,0,4474,1067225,4344,1037910,130,29315,2051,10,3996,83,0,41,229410.0,130000.0,-51.0,-45.0,-43.0,-48.0,-51.0,-49.0,-44.0,-48.0,-90.0,-93.0,-89.0,-93.0,39.0,48.0,46.0,45.0,1
18,CC:2F:71:3F:1F:24,4491026,1191866623,660355,708734164,3830671,483132459,37,538666,569035781,537992,568954773,674,81008,520904,15,660603,69716,34,458,117000.0,39000.0,-72.0,-67.0,-70.0,-73.0,-71.0,-66.0,-69.0,-72.0,-90.0,-93.0,-89.0,-93.0,18.0,26.0,19.0,20.0,1
19,CC:2F:71:3E:C5:1F,3831493,483232811,822,100352,3830671,483132459,0,3437,288480,2835,217000,602,71480,868,8,1181,18,0,37,130000.0,39000.0,-69.0,-70.0,-68.0,-60.0,-69.0,-70.0,-67.0,-61.0,-90.0,-93.0,-89.0,-93.0,21.0,23.0,21.0,33.0,1
20,BA:8C:B9:54:50:24,3835446,489288678,4775,6156219,3830671,483132459,0,8659,1670696,8637,1667201,22,3495,2326,14,5184,38,0,55,216660.0,130000.0,-40.0,-37.0,-46.0,-51.0,-41.0,-35.0,-43.0,-47.0,-90.0,-93.0,-89.0,-93.0,50.0,56.0,43.0,42.0,1
21,92:69:1D:31:68:E9,3834498,486727909,3827,3595450,3830671,483132459,0,4474,1067225,4344,1037910,130,29315,2051,10,3996,83,0,41,229410.0,130000.0,-51.0,-45.0,-43.0,-48.0,-51.0,-49.0,-44.0,-48.0,-90.0,-93.0,-89.0,-93.0,39.0,48.0,46.0,45.0,1
22,CC:2F:71:3F:1F:24,4491066,1191880757,660393,708748096,3830673,483132661,37,538688,569039631,538014,568958623,674,81008,520925,15,660641,69723,34,458,130000.0,43333.0,-72.0,-66.0,-70.0,-72.0,-72.0,-66.0,-69.0,-72.0,-90.0,-93.0,-89.0,-93.0,18.0,27.0,19.0,21.0,1
23,CC:2F:71:3E:C5:1F,3831495,483233013,822,100352,3830673,483132661,0,3437,288480,2835,217000,602,71480,868,8,1181,18,0,37,130000.0,39000.0,-69.0,-70.0,-68.0,-60.0,-69.0,-70.0,-67.0,-61.0,-90.0,-93.0,-89.0,-93.0,21.0,23.0,21.0,33.0,1
24,BA:8C:B9:54:50:24,3835448,489288880,4775,6156219,3830673,483132661,0,8659,1670696,8637,1667201,22,3495,2326,14,5184,38,0,55,216660.0,130000.0,-40.0,-37.0,-46.0,-51.0,-41.0,-35.0,-43.0,-47.0,-90.0,-93.0,-89.0,-92.0,50.0,56.0,43.0,41.0,1
25,92:69:1D:31:68:E9,3834507,486728777,3827,3595450,3830680,483133327,0,4474,1067225,4344,1037910,130,29315,2051,10,3996,83,0,41,229410.0,130000.0,-51.0,-45.0,-43.0,-48.0,-51.0,-49.0,-44.0,-48.0,-90.0,-93.0,-89.0,-92.0,39.0,48.0,46.0,44.0,1
26,CC:2F:71:3F:1F:24,4491111,1191895355,660431,708762028,3830680,483133327,37,538710,569043481,538036,568962473,674,81008,520946,15,660679,69751,34,458,117000.0,39000.0,-72.0,-67.0,-70.0,-73.0,-72.0,-66.0,-69.0,-73.0,-90.0,-93.0,-89.0,-92.0,18.0,26.0,19.0,19.0,1
27,CC:2F:71:3E:C5:1F,3831502,483233679,822,100352,3830680,483133327,0,3437,288480,2835,217000,602,71480,868,8,1181,18,0,37,130000.0,39000.0,-69.0,-70.0,-68.0,-60.0,-69.0,-70.0,-67.0,-61.0,-90.0,-93.0,-89.0,-92.0,21.0,23.0,21.0,32.0,1
28,BA:8C:B9:54:50:24,3835455,489289546,4775,6156219,3830680,483133327,0,8659,1670696,8637,1667201,22,3495,2326,14,5184,38,0,55,216660.0,130000.0,-40.0,-37.0,-46.0,-51.0,-41.0,-35.0,-43.0,-47.0,-90.0,-93.0,-89.0,-92.0,50.0,56.0,43.0,41.0,1
29,92:69:1D:31:68:E9,3834510,486729041,3827,3595450,3830683,483133591,0,4476,1067361,4346,1038046,130,29315,2051,10,3997,83,0,41,229410.0,130000.0,-51.0,-52.0,-44.0,-49.0,-51.0,-49.0,-43.0,-48.0,-90.0,-93.0,-89.0,-92.0,39.0,41.0,45.0,43.0,1
30,CC:2F:71:3F:1F:24,4491153,1191909681,660470,708776090,3830683,483133591,37,538733,569047509,538059,568966501,674,81008,520967,15,660718,69759,34,458,130000.0,43333.0,-72.0,-66.0,-70.0,-73.0,-72.0,-66.0,-69.0,-73.0,-90.0,-93.0,-89.0,-92.0,18.0,27.0,19.0,19.0,1
31,CC:2F:71:3E:C5:1F,3831505,483233943,822,100352,3830683,483133591,0,3441,288808,2838,217210,603,71598,869,8,1182,18,0,37,130000.0,39000.0,-69.0,-70.0,-68.0,-60.0,-70.0,-72.0,-68.0,-61.0,-90.0,-93.0,-89.0,-92.0,21.0,23.0,21.0,32.0,1
32,BA:8C:B9:54:50:24,3835458,489289810,4775,6156219,3830683,483133591,0,8661,1670832,8639,1667337,22,3495,2326,14,5185,38,0,55,216660.0,130000.0,-40.0,-37.0,-46.0,-51.0,-41.0,-35.0,-43.0,-47.0,-90.0,-93.0,-89.0,-92.0,50.0,56.0,43.0,41.0,1
33,92:69:1D:31:68:E9,3834516,486729647,3827,3595450,3830689,483134197,0,4476,1067361,4346,1038046,130,29315,2051,10,3997,83,0,41,229410.0,130000.0,-51.0,-52.0,-44.0,-49.0,-51.0,-49.0,-43.0,-48.0,-90.0,-93.0,-90.0,-93.0,39.0,41.0,46.0,44.0,1
34,CC:2F:71:3F:1F:24,4491198,1191924405,660509,708790208,3830689,483134197,37,538755,569051359,538081,568970351,674,81008,520988,15,660757,69770,34,458,130000.0,39000.0,-71.0,-66.0,-69.0,-71.0,-71.0,-66.0,-71.0,-72.0,-90.0,-93.0,-90.0,-93.0,19.0,27.0,21.0,22.0,1
35,CC:2F:71:3E:C5:1F,3831511,483234549,822,100352,3830689,483134197,0,3441,288808,2838,217210,603,71598,869,8,1182,18,0,37,130000.0,39000.0,-69.0,-70.0,-68.0,-60.0,-70.0,-72.0,-68.0,-61.0,-90.0,-93.0,-90.0,-93.0,21.0,23.0,22.0,33.0,1
36,BA:8C:B9:54:50:24,3835465,489290478,4775,6156219,3830690,483134259,0,8661,1670832,8639,1667337,22,3495,2326,14,5185,38,0,55,216660.0,130000.0,-40.0,-37.0,-46.0,-51.0,-41.0,-35.0,-43.0,-47.0,-90.0,-93.0,-90.0,-93.0,50.0,56.0,44.0,42.0,1
37,92:69:1D:31:68:E9,3834520,486729971,3827,3595450,3830693,483134521,0,4477,1067429,4347,1038114,130,29315,2051,10,3997,83,0,41,229410.0,130000.0,-51.0,-53.0,-47.0,-48.0,-51.0,-49.0,-44.0,-48.0,-90.0,-93.0,-90.0,-93.0,39.0,40.0,43.0,45.0,1
38,CC:2F:71:3F:1F:24,4491240,1191938661,660547,708804140,3830693,483134521,37,538777,569055211,538102,568974085,675,81126,521009,15,660795,69787,34,458,144444.0,43333.0,-72.0,-65.0,-72.0,-71.0,-70.0,-66.0,-71.0,-70.0,-90.0,-93.0,-90.0,-93.0,18.0,28.0,18.0,22.0,1
39,CC:2F:71:3E:C5:1F,3831515,483234873,822,100352,3830693,483134521,0,3441,288808,2838,217210,603,71598,869,8,1182,18,0,37,130000.0,39000.0,-69.0,-70.0,-68.0,-60.0,-70.0,-72.0,-68.0,-61.0,-90.0,-93.0,-90.0,-93.0,21.0,23.0,22.0,33.0,1
40,BA:8C:B9:54:50:24,3835468,489290740,4775,6156219,3830693,483134521,0,8661,1670832,8639,1667337,22,3495,2326,14,5185,38,0,55,216660.0,130000.0,-40.0,-37.0,-46.0,-51.0,-41.0,-35.0,-43.0,-47.0,-90.0,-93.0,-90.0,-93.0,50.0,56.0,44.0,42.0,1
41,92:69:1D:31:68:E9,3834526,486730577,3827,3595450,3830699,483135127,0,4477,1067429,4347,1038114,130,29315,2051,10,3997,83,0,41,229410.0,130000.0,-51.0,-53.0,-47.0,-48.0,-51.0,-49.0,-44.0,-48.0,-90.0,-93.0,-90.0,-93.0,39.0,40.0,43.0,45.0,1
42,CC:2F:71:3F:1F:24,4491284,1191953255,660585,708818128,3830699,483135127,37,538798,569058945,538123,568977819,675,81126,521029,15,660833,69807,34,458,130000.0,43333.0,-70.0,-66.0,-68.0,-68.0,-69.0,-66.0,-69.0,-68.0,-90.0,-93.0,-90.0,-93.0,20.0,27.0,22.0,25.0,1
43,CC:2F:71:3E:C5:1F,3831521,483235479,822,100352,3830699,483135127,0,3441,288808,2838,217210,603,71598,869,8,1182,18,0,37,130000.0,39000.0,-69.0,-70.0,-68.0,-60.0,-70.0,-72.0,-68.0,-61.0,-90.0,-93.0,-90.0,-93.0,21.0,23.0,22.0,33.0,1
44,BA:8C:B9:54:50:24,3835474,489291346,4775,6156219,3830699,483135127,0,8661,1670832,8639,1667337,22,3495,2326,14,5185,38,0,55,216660.0,130000.0,-40.0,-37.0,-46.0,-51.0,-41.0,-35.0,-43.0,-47.0,-90.0,-93.0,-90.0,-93.0,50.0,56.0,44.0,42.0,1
45,92:69:1D:31:68:E9,3834526,486730577,3827,3595450,3830699,483135127,0,4477,1067429,4347,1038114,130,29315,2051,10,3997,83,0,41,229410.0,130000.0,-51.0,-53.0,-47.0,-48.0,-51.0,-49.0,-44.0,-48.0,-90.0,-93.0,-90.0,-93.0,39.0,40.0,43.0,45.0,1
46,CC:2F:71:3F:1F:24,4491324,1191967445,660623,708832116,3830701,483135329,37,538821,569062911,538146,568981785,675,81126,521051,15,660871,69816,34,458,130000.0,39000.0,-74.0,-66.0,-68.0,-75.0,-73.0,-66.0,-68.0,-73.0,-90.0,-93.0,-90.0,-93.0,16.0,27.0,22.0,18.0,1
47,CC:2F:71:3E:C5:1F,3831523,483235681,822,100352,3830701,483135329,0,3441,288808,2838,217210,603,71598,869,8,1182,18,0,37,130000.0,39000.0,-69.0,-70.0,-68.0,-60.0,-70.0,-72.0,-68.0,-61.0,-90.0,-93.0,-90.0,-93.0,21.0,23.0,22.0,33.0,1
48,BA:8C:B9:54:50:24,3835476,489291548,4775,6156219,3830701,483135329,0,8661,1670832,8639,1667337,22,3495,2326,14,5185,38,0,55,216660.0,130000.0,-40.0,-37.0,-46.0,-51.0,-41.0,-35.0,-43.0,-47.0,-90.0,-93.0,-90.0,-93.0,50.0,56.0,44.0,42.0,1
49,92:69:1D:31:68:E9,3834547,486737044,3827,3595450,3830720,483141594,0,4480,1067800,4349,1038250,131,29550,2052,10,3997,83,0,41,229410.0,130000.0,-51.0,-53.0,-46.0,-51.0,-51.0,-51.0,-45.0,-49.0,-90.0,-93.0,-90.0,-93.0,39.0,40.0,44.0,42.0,1
50,CC:2F:71:3F:1F:24,4491381,1191987642,660661,708846048,3830720,483141594,37,538843,569066775,538168,568985649,675,81126,521071,15,660909,69844,34,458,130000.0,39000.0,-74.0,-65.0,-70.0,-77.0,-73.0,-65.0,-70.0,-76.0,-90.0,-93.0,-90.0,-93.0,16.0,28.0,20.0,16.0,1
51,CC:2F:71:3E:C5:1F,3831542,483241946,822,100352,3830720,483141594,0,3441,288808,2838,217210,603,71598,869,8,1182,18,0,37,130000.0,39000.0,-69.0,-70.0,-68.0,-60.0,-70.0,-72.0,-68.0,-61.0,-90.0,-93.0,-90.0,-93.0,21.0,23.0,22.0,33.0,1
52,BA:8C:B9:54:50:24,3835506,489303237,4775,6156219,3830731,483147018,0,8661,1670832,8639,1667337,22,3495,2326,14,5185,38,0,55,216660.0,130000.0,-40.0,-37.0,-46.0,-51.0,-41.0,-35.0,-43.0,-47.0,-90.0,-93.0,-90.0,-93.0,50.0,56.0,44.0,42.0,1
53,92:69:1D:31:68:E9,3834560,486742670,3827,3595450,3830733,483147220,0,4480,1067800,4349,1038250,131,29550,2052,10,3997,83,0,41,229410.0,130000.0,-51.0,-53.0,-46.0,-51.0,-51.0,-51.0,-45.0,-49.0,-90.0,-93.0,-90.0,-93.0,39.0,40.0,44.0,42.0,1
54,CC:2F:71:3F:1F:24,4491436,1192007850,660703,708860630,3830733,483147220,37,538869,569071147,538194,568990021,675,81126,521096,15,660951,69875,34,458,117000.0,39000.0,-74.0,-66.0,-70.0,-75.0,-73.0,-66.0,-70.0,-75.0,-90.0,-93.0,-90.0,-93.0,16.0,27.0,20.0,18.0,1
55,CC:2F:71:3E:C5:1F,3831555,483247572,822,100352,3830733,483147220,0,3441,288808,2838,217210,603,71598,869,8,1182,18,0,37,130000.0,39000.0,-69.0,-70.0,-68.0,-60.0,-70.0,-72.0,-68.0,-61.0,-90.0,-93.0,-90.0,-93.0,21.0,23.0,22.0,33.0,1
56,BA:8C:B9:54:50:24,3835510,489303641,4775,6156219,3830735,483147422,0,8661,1670832,8639,1667337,22,3495,2326,14,5185,38,0,55,216660.0,130000.0,-40.0,-37.0,-46.0,-51.0,-41.0,-35.0,-43.0,-47.0,-90.0,-93.0,-90.0,-93.0,50.0,56.0,44.0,42.0,1
57,92:69:1D:31:68:E9,3834568,486743609,3827,3595450,3830741,483148159,0,4480,1067800,4349,1038250,131,29550,2052,10,3997,83,0,41,229410.0,130000.0,-51.0,-53.0,-46.0,-51.0,-51.0,-51.0,-45.0,-49.0,-90.0,-93.0,-90.0,-93.0,39.0,40.0,44.0,42.0,1
58,CC:2F:71:3F:1F:24,4492288,1192501804,661547,709353645,3830741,483148159,37,539516,569227564,538841,569146438,675,81126,521739,15,661795,69931,34,459,115556.0,28889.0,-74.0,-66.0,-70.0,-74.0,-73.0,-65.0,-69.0,-73.0,-90.0,-93.0,-90.0,-93.0,16.0,27.0,20.0,19.0,1
59,CC:2F:71:3E:C5:1F,3831563,483248511,822,100352,3830741,483148159,0,3441,288808,2838,217210,603,71598,869,8,1182,18,0,37,130000.0,39000.0,-69.0,-70.0,-68.0,-60.0,-70.0,-72.0,-68.0,-61.0,-90.0,-93.0,-90.0,-93.0,21.0,23.0,22.0,33.0,1
60,BA:8C:B9:54:50:24,3835516,489304378,4775,6156219,3830741,483148159,0,8661,1670832,8639,1667337,22,3495,2326,14,5185,38,0,55,216660.0,130000.0,-40.0,-37.0,-46.0,-51.0,-41.0,-35.0,-43.0,-47.0,-90.0,-93.0,-90.0,-93.0,50.0,56.0,44.0,42.0,1
61,92:69:1D:31:68:E9,3834570,486743811,3827,3595450,3830743,483148361,0,4480,1067800,4349,1038250,131,29550,2052,10,3997,83,0,41,229410.0,130000.0,-51.0,-53.0,-46.0,-51.0,-51.0,-51.0,-45.0,-49.0,-90.0,-93.0,-90.0,-93.0,39.0,40.0,44.0,42.0,1
62,CC:2F:71:3F:1F:24,4492554,1192592433,661811,709444072,3830743,483148361,37,539698,569279344,539023,569198218,675,81126,521916,15,662059,69937,34,459,115556.0,28889.0,-73.0,-67.0,-71.0,-72.0,-72.0,-66.0,-70.0,-72.0,-90.0,-93.0,-90.0,-93.0,17.0,26.0,19.0,21.0,1
63,CC:2F:71:3E:C5:1F,3831565,483248713,822,100352,3830743,483148361,0,3441,288808,2838,217210,603,71598,869,8,1182,18,0,37,130000.0,39000.0,-69.0,-70.0,-68.0,-60.0,-70.0,-72.0,-68.0,-61.0,-90.0,-93.0,-90.0,-93.0,21.0,23.0,22.0,33.0,1
64,BA:8C:B9:54:50:24,3835520,489304782,4775,6156219,3830745,483148563,0,8661,1670832,8639,1667337,22,3495,2326,14,5185,38,0,55,216660.0,130000.0,-40.0,-37.0,-46.0,-51.0,-41.0,-35.0,-43.0,-47.0,-90.0,-93.0,-90.0,-93.0,50.0,56.0,44.0,42.0,1
65,92:69:1D:31:68:E9,3834576,486744417,3827,3595450,3830749,483148967,0,4480,1067800,4349,1038250,131,29550,2052,10,3997,83,0,41,229410.0,130000.0,-51.0,-53.0,-46.0,-51.0,-51.0,-51.0,-45.0,-49.0,-90.0,-93.0,-90.0,-93.0,39.0,40.0,44.0,42.0,1
66,CC:2F:71:3F:1F:24,4492772,1192710582,662023,709561615,3830749,483148967,37,539851,569317034,539176,569235908,675,81126,522063,15,662271,69960,34,459,130000.0,39000.0,-73.0,-66.0,-68.0,-73.0,-73.0,-66.0,-68.0,-72.0,-90.0,-93.0,-90.0,-93.0,17.0,27.0,22.0,20.0,1
67,CC:2F:71:3E:C5:1F,3831571,483249319,822,100352,3830749,483148967,0,3441,288808,2838,217210,603,71598,869,8,1182,18,0,37,130000.0,39000.0,-69.0,-70.0,-68.0,-60.0,-70.0,-72.0,-68.0,-61.0,-90.0,-93.0,-90.0,-93.0,21.0,23.0,22.0,33.0,1
68,BA:8C:B9:54:50:24,3835524,489305186,4775,6156219,3830749,483148967,0,8661,1670832,8639,1667337,22,3495,2326,14,5185,38,0,55,216660.0,130000.0,-40.0,-37.0,-46.0,-51.0,-41.0,-35.0,-43.0,-47.0,-90.0,-93.0,-90.0,-93.0,50.0,56.0,44.0,42.0,1
69,92:69:1D:31:68:E9,3834581,486745047,3827,3595450,3830754,483149597,0,4480,1067800,4349,1038250,131,29550,2052,10,3997,83,0,41,229410.0,130000.0,-51.0,-53.0,-46.0,-51.0,-51.0,-51.0,-45.0,-49.0,-90.0,-93.0,-90.0,-93.0,39.0,40.0,44.0,42.0,1
70,CC:2F:71:3F:1F:24,4492917,1192780930,662163,709631333,3830754,483149597,37,539971,569343797,539296,569262671,675,81126,522180,15,662411,69960,34,459,130000.0,43333.0,-74.0,-67.0,-70.0,-73.0,-74.0,-67.0,-69.0,-73.0,-90.0,-93.0,-90.0,-93.0,16.0,26.0,20.0,20.0,1
71,CC:2F:71:3E:C5:1F,3831576,483249949,822,100352,3830754,483149597,0,3441,288808,2838,217210,603,71598,869,8,1182,18,0,37,130000.0,39000.0,-69.0,-70.0,-68.0,-60.0,-70.0,-72.0,-68.0,-61.0,-90.0,-93.0,-90.0,-93.0,21.0,23.0,22.0,33.0,1
72,BA:8C:B9:54:50:24,3835531,489306018,4775,6156219,3830756,483149799,0,8661,1670832,8639,1667337,22,3495,2326,14,5185,38,0,55,216660.0,130000.0,-40.0,-37.0,-46.0,-51.0,-41.0,-35.0,-43.0,-47.0,-90.0,-93.0,-90.0,-93.0,50.0,56.0,44.0,42.0,1
73,92:69:1D:31:68:E9,3834587,486745653,3827,3595450,3830760,483150203,0,4480,1067800,4349,1038250,131,29550,2052,10,3997,83,0,41,229410.0,130000.0,-51.0,-53.0,-46.0,-51.0,-51.0,-51.0,-45.0,-49.0,-90.0,-93.0,-90.0,-93.0,39.0,40.0,44.0,42.0,1
74,CC:2F:71:3F:1F:24,4493285,1193142372,662525,709992169,3830760,483150203,37,540152,569378403,539477,569297277,675,81126,522358,15,662773,70072,34,459,130000.0,43333.0,-72.0,-67.0,-69.0,-70.0,-72.0,-67.0,-68.0,-70.0,-90.0,-93.0,-90.0,-93.0,18.0,26.0,21.0,23.0,1
75,CC:2F:71:3E:C5:1F,3831582,483250555,822,100352,3830760,483150203,0,3441,288808,2838,217210,603,71598,869,8,1182,18,0,37,130000.0,39000.0,-69.0,-70.0,-68.0,-60.0,-70.0,-72.0,-68.0,-61.0,-90.0,-93.0,-90.0,-93.0,21.0,23.0,22.0,33.0,1
76,BA:8C:B9:54:50:24,3835535,489306422,4775,6156219,3830760,483150203,0,8661,1670832,8639,1667337,22,3495,2326,14,5185,38,0,55,216660.0,130000.0,-40.0,-37.0,-46.0,-51.0,-41.0,-35.0,-43.0,-47.0,-90.0,-93.0,-90.0,-93.0,50.0,56.0,44.0,42.0,1
77,92:69:1D:31:68:E9,3834587,486745653,3827,3595450,3830760,483150203,0,4480,1067800,4349,1038250,131,29550,2052,10,3997,83,0,41,229410.0,130000.0,-51.0,-53.0,-46.0,-51.0,-51.0,-51.0,-45.0,-49.0,-90.0,-93.0,-90.0,-93.0,39.0,40.0,44.0,42.0,1
78,CC:2F:71:3F:1F:24,4493371,1193205531,662608,710055066,3830763,483150465,37,540198,569386013,539523,569304887,675,81126,522399,15,662856,70087,34,459,130000.0,43333.0,-72.0,-67.0,-69.0,-70.0,-71.0,-67.0,-68.0,-70.0,-90.0,-93.0,-90.0,-93.0,18.0,26.0,21.0,23.0,1
79,CC:2F:71:3E:C5:1F,3831587,483251019,822,100352,3830765,483150667,0,3441,288808,2838,217210,603,71598,869,8,1182,18,0,37,130000.0,39000.0,-69.0,-70.0,-68.0,-60.0,-70.0,-72.0,-68.0,-61.0,-90.0,-93.0,-90.0,-93.0,21.0,23.0,22.0,33.0,1
